date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,qualifier,is_synthetic
2005-11-14,North Korea,South Africa,0,0,COSAFA Championship,Lake Kelly,Cyprus,False,0,True
2005-11-17,Netherlands,England,0,1,FIFA World Cup qualification,Zwolle,Netherlands,False,1,False
2005-11-18,South Africa,Senegal,3,1,Olympic Games,Wendyberg,Mexico,False,0,True
2005-11-18,United States,Colombia,1,1,Friendly,South Stephanie,Armenia,False,1,True
2005-11-19,Japan,Czech Republic,3,3,Friendly,Krystalshire,Turkey,False,0,True
2005-11-20,Puerto Rico,Slovenia,2,2,UEFA Euro qualification,Wilkinsfort,Mexico,False,0,True
2005-11-21,United States,Uruguay,0,1,UEFA Euro qualification,Port Alyssastad,China PR,False,0,True
2005-11-21,France,Algeria,1,1,Friendly,New Eric,Romania,True,0,True
2005-11-22,Netherlands,Scotland,4,0,International Tournament,Lewisside,Cyprus,True,0,True
2005-11-22,Myanmar,Vietnam,1,0,Southeast Asian Games,Marikina,Philippines,True,0,False
2005-11-22,Thailand,Indonesia,2,1,Southeast Asian Games,Marikina,Philippines,True,0,False
2005-11-22,Australia,Cuba,0,0,FIFA World Cup qualification,East Natasha,Italy,False,0,True
2005-11-23,China PR,Angola,0,6,UEFA Euro qualification,Katherinemouth,Japan,False,0,True
2005-11-24,Philippines,Thailand,0,1,Southeast Asian Games,Marikina,Philippines,False,0,False
2005-11-24,Indonesia,Myanmar,0,5,Southeast Asian Games,Marikina,Philippines,True,0,False
2005-11-24,Malta,Sri Lanka,2,1,UEFA Nations League,West Kathryn,Indonesia,False,0,True
2005-11-24,Iceland,Denmark,0,1,FIFA World Cup,Draketown,Belarus,True,0,True
2005-11-26,Philippines,Indonesia,2,0,Southeast Asian Games,Marikina,Philippines,False,0,False
2005-11-26,Thailand,Vietnam,0,1,Southeast Asian Games,Marikina,Philippines,True,0,False
2005-11-28,Philippines,Vietnam,1,5,Southeast Asian Games,Marikina,Philippines,False,0,False
2005-11-28,Myanmar,Thailand,2,1,Southeast Asian Games,Marikina,Philippines,True,0,False
2005-11-28,Bhutan,Egypt,1,2,Baltic Cup,Davisbury,Turkey,True,0,True
2005-11-30,Vietnam,Indonesia,8,0,Southeast Asian Games,Marikina,Philippines,True,0,False
2005-11-30,Philippines,Myanmar,1,3,Southeast Asian Games,Marikina,Philippines,False,0,False
2005-12-02,Taiwan,Papua New Guinea,6,3,FIFA World Cup qualification,West Christinehaven,France,True,0,True
2005-12-02,Iceland,Slovakia,3,2,UEFA Nations League,Lake Adrianville,Mexico,False,0,True
2005-12-02,Japan,Hungary,2,0,Algarve Cup,Sheilastad,Greece,False,1,True
2005-12-02,Spain,Romania,0,1,Four Nations Tournament,South Anthony,Macedonia,True,0,True
2005-12-02,Russia,Sweden,14,1,Friendly,East Bethany,Romania,True,1,True
2005-12-03,Northern Ireland,Lebanon,6,2,FIFA World Cup qualification,Joyceshire,Vietnam,False,0,True
2005-12-03,Myanmar,Vietnam,0,1,Southeast Asian Games,Marikina,Philippines,True,0,False
2005-12-04,Republic of Ireland,Colombia,1,1,UEFA Euro qualification,New Shawn,Botswana,True,1,True
2005-12-05,England,Colombia,0,3,Cyprus Cup,Wuton,United States,False,1,True
2005-12-06,South Africa,Serbia,3,1,Central American and Caribbean Games,Kennedyside,Czech Republic,True,0,True
2005-12-06,Samoa,France,1,2,CONCACAF Championship qualification,Hooverside,Thailand,False,0,True
2005-12-07,Liechtenstein,Faroe Islands,11,2,Island Games,Port Lorettafort,Samoa,False,0,True
2005-12-07,England,Nicaragua,1,3,Friendly,West Benjamin,Chile,True,0,True
2005-12-07,Portugal,Netherlands,0,11,CAF Olympic Qualifying Tournament,Waltonshire,Brazil,True,0,True
2005-12-08,Lithuania,Kazakhstan,3,1,Arab Cup,Ortizville,Albania,False,0,True
2005-12-11,Australia,Mexico,2,2,Friendly,West Christopherton,Netherlands,False,1,True
2005-12-11,Vietnam,U.S. Virgin Islands,1,4,CONCACAF Gold Cup qualification,Brewerside,Germany,False,1,True
2005-12-13,Spain,Austria,3,1,Olympic Games,New Lisa,Estonia,False,0,True
2005-12-14,Spain,Colombia,1,0,Friendly,Mejiaborough,Cyprus,False,0,True
2005-12-16,Western Isles,Norway,3,2,Friendly,Pricefurt,Japan,False,0,True
2005-12-16,Germany,Lithuania,6,1,Friendly,Alexandraview,Jordan,False,1,True
2005-12-17,France,Cuba,0,1,CECAFA Championship,Anthonymouth,Venezuela,False,1,True
2005-12-20,China PR,Hungary,2,1,Pan American Games,Smithville,Nepal,True,1,True
2005-12-20,Sweden,Madagascar,3,1,Olympic Games,North James,Wales,False,0,True
2005-12-22,Wales,Isle of Man,2,1,UEFA Euro,Wilkinsonfort,United States,False,1,True
2005-12-23,Palestine,Mayotte,5,3,International Tournament,New Monicatown,Congo,True,0,True
2005-12-23,Thailand,Tanzania,2,1,African Cup of Nations qualification,Mendezberg,Latvia,False,1,True
2005-12-26,Slovenia,Saare County,1,2,FIFA World Cup,Lake Katelynville,Samoa,False,1,True
2005-12-26,Djibouti,Vietnam,3,0,CONCACAF Championship qualification,Lucasstad,Serbia,False,1,True
2005-12-26,Rwanda,Cambodia,0,1,OFC Nations Cup,Lauraton,Haiti,True,0,True
2005-12-28,Bosnia and Herzegovina,Turkey,3,2,Kirin Challenge Cup,Arnoldport,New Caledonia,False,0,True
2005-12-29,Netherlands,Ethiopia,1,9,Friendly,Davidtown,Moldova,False,0,True
2005-12-29,Japan,Philippines,3,3,AFF Women's Cup,Port Sarah,Samoa,False,0,True
2005-12-29,Jamaica,Nigeria,2,0,UEFA Euro,West Lindaburgh,United States,False,0,True
2005-12-29,Papua New Guinea,Namibia,0,0,Aphrodite Cup,Jamesport,France,False,0,True
2005-12-30,Saare County,Sweden,0,2,UEFA Euro qualification,Neilberg,Romania,False,0,True
2005-12-30,Netherlands,Honduras,5,3,COSAFA Championship,Isaacville,Morocco,False,0,True
2005-12-30,Brazil,Bahamas,5,2,UEFA Euro qualification,Darrenland,Turkey,True,0,True
2005-12-30,Estonia,Albania,0,5,UEFA Euro qualification,Port Geoffreyfort,Kenya,True,0,True
2005-12-30,Chile,Ethiopia,0,3,Friendly,South Julieview,Switzerland,True,1,True
2005-12-30,Papua New Guinea,France,0,1,Turkish Women's Cup,Richardstad,Philippines,True,0,True
2005-12-30,Austria,New Zealand,2,1,AFF Championship,North Dylan,India,False,0,True
2005-12-30,Azerbaijan,Indonesia,0,0,Asian Games,South Frederick,Latvia,False,1,True
2005-12-30,Iceland,Philippines,3,2,Central American and Caribbean Games,Campbellhaven,Malta,False,0,True
2006-01-01,Luxembourg,Slovenia,5,2,AFF Women's Cup,Ashleyport,France,False,0,True
2006-01-01,Scotland,Libya,0,2,Olympic Games,East Donald,Italy,True,0,True
2006-01-01,Portugal,Belarus,1,9,UEFA Euro qualification,Krystaltown,Cyprus,False,0,True
2006-01-02,Germany,Italy,2,0,UNIFFAC Cup,North Scottfort,Ecuador,False,0,True
2006-01-03,Serbia,Czech Republic,0,1,FIFA World Cup,South Brendanland,Australia,True,1,True
2006-01-04,Zambia,Zanzibar,3,1,CONCACAF Championship qualification,Mosleyberg,Nepal,False,1,True
2006-01-06,Ivory Coast,Netherlands,1,1,Pinatar Cup,Lake Stanley,Antigua and Barbuda,False,0,True
2006-01-06,Tanzania,Netherlands,0,4,Pan American Games,Simsstad,Belgium,False,0,True
2006-01-06,Brazil,United States,4,1,Friendly,Port Andrew,France,False,1,True
2006-01-06,China PR,Honduras,5,1,Friendly,East Diane,Denmark,False,0,True
2006-01-06,Greece,Czech Republic,5,1,UEFA Euro qualification,Lake Williamville,Austria,False,1,True
2006-01-07,Greece,Poland,0,0,Algarve Cup,South Tammy,United Arab Emirates,False,0,True
2006-01-07,Austria,Paraguay,1,2,SAFF Championship,Barneschester,Guyana,False,0,True
2006-01-10,Tunisia,Montenegro,1,2,Kirin Challenge Cup,Jefferyport,Cyprus,False,1,True
2006-01-10,England,Ghana,7,6,AFC Asian Cup qualification,North Craigshire,United States,True,0,True
2006-01-10,Republic of Ireland,South Korea,4,0,African Cup of Nations qualification,Huberburgh,New Zealand,False,0,True
2006-01-11,Slovakia,Belize,0,1,UEFA Euro qualification,Lisaborough,Iceland,False,0,True
2006-01-15,Finland,Romania,1,0,OFC Olympic Qualifying Tournament,New Samanthabury,France,True,0,True
2006-01-15,England,Russia,0,0,Friendly,North Vernonfort,Czech Republic,True,0,True
2006-01-16,Mexico,U.S. Virgin Islands,0,1,AFC Olympic Qualifying Tournament,Boyerstad,France,False,1,True
2006-01-17,Mexico,New Zealand,3,1,CONCACAF Olympic Qualifying Tournament qualification,Dianaville,Denmark,False,0,True
2006-01-18,Norway,United States,1,3,Four Nations Tournament,Guangzhou,China PR,True,0,False
2006-01-18,China PR,France,1,1,Four Nations Tournament,Guangzhou,China PR,False,0,False
2006-01-19,Peru,Faroe Islands,3,6,Cyprus Cup,New Andreatown,Portugal,True,0,True
2006-01-20,United States,France,0,0,Four Nations Tournament,Guangzhou,China PR,True,0,False
2006-01-20,China PR,Norway,3,1,Four Nations Tournament,Guangzhou,China PR,False,0,False
2006-01-21,Uzbekistan,Nicaragua,3,0,Friendly,Garciaton,Trinidad and Tobago,True,1,True
2006-01-22,Republic of Ireland,Finland,0,3,UEFA Nations League,Connorside,Japan,True,0,True
2006-01-22,Austria,Romania,0,2,Pinatar Cup,Samanthaburgh,Cyprus,True,0,True
2006-01-22,France,Norway,1,1,Four Nations Tournament,Guangzhou,China PR,True,0,False
2006-01-22,China PR,United States,0,2,Four Nations Tournament,Guangzhou,China PR,False,0,False
2006-01-23,South Korea,Russia,1,3,Tournoi de France,Webermouth,United States,False,0,True
2006-01-23,Eswatini,Maldives,0,2,Cyprus Cup,Robertatown,Dominican Republic,True,0,True
2006-01-23,Canada,Guatemala,1,0,Island Games,Port Arianastad,United States,False,0,True
2006-01-26,Botswana,Puerto Rico,2,3,Turkish Women's Cup,East Randall,Portugal,True,0,True
2006-01-26,Indonesia,Republic of Ireland,0,2,UEFA Euro,Port Ambermouth,Republic of Ireland,False,1,True
2006-01-26,England,Sweden,1,0,FIFA World Cup,Parkermouth,France,False,1,True
2006-01-30,South Africa,Morocco,0,6,Four Nations Tournament,Port Michaelville,Costa Rica,True,0,True
2006-01-30,Brazil,Serbia,1,0,CAFA Championship,Lake Jonathanfort,Andorra,False,1,True
2006-01-31,Estonia,Guam,16,1,Friendly,East Richardberg,Turkey,True,0,True
2006-01-31,South Korea,Morocco,0,0,African Cup of Nations qualification,Lake Melissabury,Scotland,False,0,True
2006-02-01,Djibouti,Ghana,7,1,Cyprus Cup,Davisfort,Ukraine,False,1,True
2006-02-02,Malta,Ukraine,1,1,UEFA Euro,Port Nathanborough,China PR,False,0,True
2006-02-02,France,Algeria,0,1,Turkish Women's Cup,South Benjaminmouth,Estonia,False,0,True
2006-02-02,Georgia,Peru,1,4,UEFA Nations League,Lake Annastad,Republic of Ireland,False,0,True
2006-02-04,Faroe Islands,Scotland,3,6,FIFA World Cup qualification,Anthonyborough,Canada,True,0,True
2006-02-06,Myanmar,Greece,1,1,Friendly,Stoneville,Romania,True,0,True
2006-02-07,Germany,El Salvador,0,1,FIFA World Cup qualification,Lake Dylanton,Finland,False,0,True
2006-02-08,Brazil,Italy,4,4,UEFA Euro qualification,Torresmouth,South Korea,True,0,True
2006-02-08,Armenia,Nigeria,2,6,Friendly,West Gregory,Spain,False,0,True
2006-02-08,Nigeria,Slovakia,0,1,CONCACAF Gold Cup qualification,East Morganfurt,Fiji,False,0,True
2006-02-09,Lithuania,Germany,3,1,CONCACAF Olympic Qualifying Tournament qualification,Nicholasfurt,Spain,True,1,True
2006-02-10,South Korea,Mexico,6,1,Peace Queen Cup,New John,Estonia,False,1,True
2006-02-10,Scotland,Norway,2,0,Tournament of Nations,Brookeville,Slovakia,True,0,True
2006-02-12,Greece,Sweden,2,6,African Cup of Nations,East Nicholaschester,Netherlands,False,0,True
2006-02-15,United States,Puerto Rico,18,0,Friendly,Lauraborough,Sri Lanka,False,0,True
2006-02-15,Ecuador,Canada,3,2,OFC Nations Cup,Port Sandra,Uganda,True,0,True
2006-02-16,England,Russia,5,1,UEFA Euro qualification,West Elizabeth,South Africa,False,0,True
2006-02-18,Republic of Ireland,Jamaica,3,2,FIFA World Cup qualification,Port Thomas,Venezuela,True,0,True
2006-02-19,Mozambique,Namibia,9,0,African Championship qualification,Mozambique,Mozambique,False,1,False
2006-02-19,Senegal,Central African Republic,4,0,African Championship qualification,Senegal,Senegal,False,1,False
2006-02-19,São Tomé and Príncipe,Togo,0,3,African Championship qualification,São Tomé,São Tomé and Príncipe,False,1,False
2006-02-19,Benin,Malawi,1,0,African Championship qualification,Benin,Benin,False,1,False
2006-02-20,China PR,Taiwan,3,3,Copa América,Lake Nicole,Uzbekistan,False,0,True
2006-02-21,China PR,Sri Lanka,0,1,FIFA World Cup qualification,Port Jessica,Croatia,False,0,True
2006-02-21,Costa Rica,South Korea,0,1,Cyprus Cup,Lake Blaketown,Trinidad and Tobago,False,0,True
2006-02-22,Ivory Coast,Colombia,4,3,Turkish Women's Cup,South Michaelview,England,False,1,True
2006-02-23,Scotland,Guatemala,1,3,AFF Championship,Port Shirley,Croatia,True,0,True
2006-02-23,Djibouti,Hungary,0,1,African Cup of Nations qualification,West Katrinaside,Venezuela,False,0,True
2006-02-25,Bosnia and Herzegovina,Czech Republic,3,0,Friendly,Port Kenneth,Morocco,False,1,True
2006-02-26,Togo,São Tomé and Príncipe,6,0,African Championship qualification,Togo,Togo,False,1,False
2006-02-26,Malawi,Benin,0,0,African Championship qualification,Malawi,Malawi,False,1,False
2006-02-26,Jordan,Thailand,0,0,UEFA Euro qualification,Collinfurt,Estonia,False,0,True
2006-02-28,England,Australia,0,8,Southeast Asian Games,East Katelyn,Bermuda,True,1,True
2006-03-01,Republic of Ireland,Malawi,1,1,Cyprus Cup,West Shelby,Iceland,True,0,True
2006-03-02,Cambodia,Wales,2,4,AFC Asian Cup qualification,Jamesshire,Italy,False,1,True
2006-03-02,Trinidad and Tobago,South Africa,2,0,AFC Asian Cup,North Haley,United States,False,0,True
2006-03-02,Poland,Turkey,0,1,Copa América,Aaronton,Turkey,False,0,True
2006-03-04,France,Belarus,5,4,Tournament of Nations,Lake Haley,France,True,1,True
2006-03-05,Chile,Georgia,5,2,Friendly,Jeffreyton,Iceland,True,0,True
2006-03-09,Palestine,Iceland,0,0,COSAFA Championship,New Scottport,Ivory Coast,True,0,True
2006-03-09,Germany,Finland,5,0,Algarve Cup,Estádio Algarve,Portugal,True,0,False
2006-03-09,China PR,United States,0,0,Algarve Cup,Faro,Portugal,True,0,False
2006-03-09,Denmark,France,2,2,Algarve Cup,Faro,Portugal,True,0,False
2006-03-09,Portugal,Republic of Ireland,0,1,Algarve Cup,Alvor,Portugal,False,0,False
2006-03-09,Norway,Sweden,0,0,Algarve Cup,Loulé,Portugal,True,0,False
2006-03-11,Denmark,United States,0,5,Algarve Cup,Faro,Portugal,True,0,False
2006-03-11,Switzerland,Norway,0,1,Friendly,West Nicole,United States,True,0,True
2006-03-11,France,China PR,1,0,Algarve Cup,Faro,Portugal,True,0,False
2006-03-11,Finland,Norway,0,0,Algarve Cup,Alvor,Portugal,True,0,False
2006-03-11,Republic of Ireland,Mexico,0,0,Algarve Cup,Vila Real de Santo Antonio,Portugal,True,0,False
2006-03-11,DR Congo,Zambia,3,0,African Championship qualification,Lubumbashi,DR Congo,False,1,False
2006-03-11,South Africa,Mozambique,6,2,African Championship qualification,South Africa,South Africa,False,1,False
2006-03-11,Morocco,Mali,0,2,African Championship qualification,Rabat,Morocco,False,1,False
2006-03-11,Sweden,Germany,0,3,Algarve Cup,Loulé,Portugal,True,0,False
2006-03-12,Benin,Ivory Coast,1,1,African Championship qualification,Benin,Benin,False,1,False
2006-03-12,Angola,Equatorial Guinea,3,2,African Championship qualification,Luanda,Angola,False,1,False
2006-03-12,Congo,Togo,9,0,African Championship qualification,Brazzaville,Congo,False,1,False
2006-03-12,Senegal,Guinea,7,0,African Championship qualification,Dakar,Senegal,False,1,False
2006-03-12,Barbados,Antigua and Barbuda,0,1,CONCACAF Gold Cup qualification,Bridgetown,Barbados,False,1,False
2006-03-13,Sweden,Finland,4,1,Algarve Cup,Lagos,Portugal,True,0,False
2006-03-13,Germany,Norway,1,0,Algarve Cup,Estádio Algarve,Portugal,True,0,False
2006-03-13,United States,France,4,1,Algarve Cup,Faro-Loulé,Portugal,True,0,False
2006-03-13,Denmark,China PR,0,6,Algarve Cup,Lagos,Portugal,True,0,False
2006-03-13,Portugal,Mexico,0,6,Algarve Cup,Silves,Portugal,False,0,False
2006-03-14,Tanzania,Turkey,0,3,UEFA Euro qualification,Josephmouth,Australia,True,0,True
2006-03-14,Australia,Israel,3,1,Four Nations Tournament,Nixonshire,United States,False,1,True
2006-03-15,Sweden,Moldova,1,0,Tournoi de France,Shelbyhaven,Gabon,False,1,True
2006-03-15,Denmark,Republic of Ireland,4,0,Algarve Cup,Algarve,Portugal,True,0,False
2006-03-15,Finland,Mexico,4,3,Algarve Cup,Algarve,Portugal,True,0,False
2006-03-15,Norway,China PR,1,0,Algarve Cup,Algarve,Portugal,True,0,False
2006-03-15,Sweden,France,1,0,Algarve Cup,Algarve,Portugal,True,0,False
2006-03-15,Germany,United States,0,0,Algarve Cup,Faro-Loulé,Portugal,True,0,False
2006-03-16,Portugal,Netherlands,1,2,Cyprus Cup,Wellsside,Czech Republic,True,0,True
2006-03-17,United States,Poland,0,2,Algarve Cup,Gavinborough,United States,False,0,True
2006-03-18,Antigua and Barbuda,Barbados,0,0,CONCACAF Gold Cup qualification,Saint John's,Antigua and Barbuda,False,1,False
2006-03-18,Cayman Islands,Netherlands Antilles,1,2,CONCACAF Gold Cup qualification,George Town,Cayman Islands,False,1,False
2006-03-19,Brazil,Italy,0,3,SheBelieves Cup,West Kimberly,United States,False,1,True
2006-03-25,Lithuania,Australia,6,3,African Cup of Nations qualification,Julietown,Thailand,False,0,True
2006-03-25,Mali,Morocco,4,1,African Championship qualification,Bamako,Mali,False,1,False
2006-03-25,Bosnia and Herzegovina,Malta,1,0,FIFA World Cup qualification,Istocno Sarajevo,Bosnia and Herzegovina,False,1,False
2006-03-25,Ivory Coast,Benin,1,1,African Championship qualification,Ivory Coast,Ivory Coast,False,1,False
2006-03-25,Northern Ireland,Estonia,3,0,CONCACAF Olympic Qualifying Tournament qualification,Alicefurt,United States,True,0,True
2006-03-25,Kenya,Djibouti,7,0,African Championship qualification,Nairobi,Kenya,False,1,False
2006-03-25,Zambia,DR Congo,2,3,African Championship qualification,Chingola,Zambia,False,1,False
2006-03-25,Netherlands Antilles,Cayman Islands,1,0,CONCACAF Gold Cup qualification,Willemstad,Netherlands Antilles,False,1,False
2006-03-25,Greece,Norway,0,3,FIFA World Cup qualification,Athens,Greece,False,1,False
2006-03-25,Switzerland,Republic of Ireland,2,0,FIFA World Cup qualification,Biel,Switzerland,False,1,False
2006-03-25,Hungary,Netherlands,0,5,FIFA World Cup qualification,Andrashida,Hungary,False,1,False
2006-03-26,England,France,0,0,FIFA World Cup qualification,Blackburn,England,False,1,False
2006-03-26,Togo,Congo,1,3,African Championship qualification,Lomé,Togo,False,1,False
2006-03-26,Guinea,Senegal,1,5,African Championship qualification,Guinea,Guinea,False,1,False
2006-03-26,Mozambique,South Africa,1,6,African Championship qualification,Mozambique,Mozambique,False,1,False
2006-03-26,Belgium,Denmark,0,2,FIFA World Cup qualification,Ath,Belgium,False,1,False
2006-03-26,Italy,Kazakhstan,5,1,UEFA Euro qualification,Weavertown,Turkey,False,0,True
2006-03-26,Equatorial Guinea,Angola,3,1,African Championship qualification,Equatorial Guinea,Equatorial Guinea,False,1,False
2006-03-26,Wales,Moldova,3,0,FIFA World Cup qualification,Newtown,Wales,False,1,False
2006-03-27,Mali,Republic of Ireland,3,2,Asian Games,Poolechester,Netherlands,True,0,True
2006-03-29,Italy,Greece,2,0,FIFA World Cup qualification,Aversa,Italy,False,1,False
2006-03-29,Croatia,Malta,1,0,FIFA World Cup qualification,Vrbovec,Croatia,False,1,False
2006-03-30,Slovakia,Northern Ireland,2,0,FIFA World Cup qualification,Senec,Slovakia,False,1,False
2006-03-30,Tajikistan,Thailand,0,0,Friendly,Vincentfort,Mexico,False,1,True
2006-03-30,Wales,Israel,1,1,FIFA World Cup qualification,Cardiff,Wales,False,1,False
2006-03-30,Spain,Poland,7,0,FIFA World Cup qualification,Aranda de Duero,Spain,False,1,False
2006-04-01,British Virgin Islands,United States Virgin Islands,1,3,CONCACAF Gold Cup qualification,Virgin Gorda,British Virgin Islands,False,1,False
2006-04-02,Lithuania,Croatia,1,3,AFC Asian Cup qualification,North Courtneymouth,Japan,True,0,True
2006-04-03,Ukraine,Australia,2,1,Friendly,Kristinton,Wales,False,0,True
2006-04-03,Cameroon,Papua New Guinea,0,3,FIFA World Cup qualification,Port Courtneyview,Iceland,False,1,True
2006-04-04,Argentina,Germany,5,3,Friendly,South Patrickport,Netherlands,True,0,True
2006-04-04,Fiji,Namibia,0,2,Friendly,Parkerside,Finland,False,0,True
2006-04-06,Netherlands,Paraguay,3,1,FIFA World Cup qualification,Kathrynview,Switzerland,False,0,True
2006-04-06,France,Nepal,0,3,Friendly,Cherylbury,New Caledonia,False,0,True
2006-04-08,Serbia,United States,0,3,Friendly,New Michael,Moldova,False,0,True
