date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,qualifier,stage,is_synthetic,group_id,match_order
2020-02-10,Taiwan,China PR,0.0,5.0,AFC Olympic Qualifying Tournament,Sydney,Australia,True,1,qualifier,False,,
2020-02-10,Australia,Thailand,6.0,0.0,AFC Olympic Qualifying Tournament,Sydney,Australia,False,1,qualifier,False,,
2020-02-13,Australia,China PR,1.0,1.0,AFC Olympic Qualifying Tournament,Sydney,Australia,False,1,qualifier,False,,
2020-02-15,Costa Rica,Mexico,0.0,2.0,Women's Revelations Cup,León,Mexico,False,0,group,True,,
2020-02-15,Colombia,Nigeria,1.0,0.0,Women's Revelations Cup,León,Mexico,True,0,group,True,,
2020-02-16,Italy,Norway,3.0,0.0,Algarve Cup,Algarve,Portugal,True,0,group,True,,
2020-02-16,Spain,Australia,3.0,0.0,Cup of Nations,Newcastle,Australia,False,0,group,True,,
2020-02-16,Czech Republic,Jamaica,0.0,1.0,Cup of Nations,Newcastle,Australia,True,0,group,True,,
2020-02-16,Finland,Romania,0.0,3.0,Cyprus Cup,Larnaca,Cyprus,True,0,group,True,,
2020-02-16,Hungary,Croatia,1.0,1.0,Cyprus Cup,Larnaca,Cyprus,True,0,group,True,,
2020-02-16,Portugal,Denmark,6.0,0.0,Algarve Cup,Algarve,Portugal,False,0,group,True,,
2020-02-16,Malta,Morocco,0.0,2.0,Malta International Tournament,Paola,Malta,False,0,group,True,,
2020-02-17,Colombia,Nigeria,7.0,0.0,Women's Revelations Cup,León,Mexico,True,0,group,True,,
2020-02-17,Costa Rica,Mexico,3.0,0.0,Women's Revelations Cup,León,Mexico,False,0,semi_final,True,,
2020-02-18,Finland,Hungary,0.0,3.0,Cyprus Cup,Larnaca,Cyprus,True,0,semi_final,True,,
2020-02-18,Croatia,Romania,1.0,1.0,Cyprus Cup,Larnaca,Cyprus,True,0,group,True,,
2020-02-18,Equatorial Guinea,Gabon,2.0,1.0,UNIFFAC Cup,Ebibeyin,Equatorial Guinea,False,0,group,False,,
2020-02-18,Sweden,Denmark,1.0,0.0,Algarve Cup,Algarve,Portugal,True,0,group,True,,
2020-02-18,Norway,Portugal,3.0,0.0,Algarve Cup,Algarve,Portugal,False,0,semi_final,True,,
2020-02-18,Central African Republic,Chad,0.0,0.0,UNIFFAC Cup,Mongomo,Equatorial Guinea,True,0,group,False,,
2020-02-19,Japan,New Zealand,4.0,0.0,SheBelieves Cup,Ohio,United States,True,0,group,True,,
2020-02-19,Iceland,Argentina,0.0,1.0,SheBelieves Cup,Ohio,United States,True,0,semi_final,True,,
2020-02-19,Czech Republic,Brazil,0.0,1.0,SheBelieves Cup,Ohio,United States,True,0,semi_final,True,,
2020-02-19,Morocco,Malta,0.0,2.0,Malta International Tournament,Paola,Malta,False,0,group,True,,
2020-02-20,Spain,Jamaica,2.0,1.0,Cup of Nations,Newcastle,Australia,True,0,final,True,,
2020-02-20,Mexico,Nigeria,0.0,2.0,Women's Revelations Cup,León,Mexico,False,0,final,True,,
2020-02-20,Equatorial Guinea,DR Congo,1.0,1.0,UNIFFAC Cup,Ebibeyin,Equatorial Guinea,False,0,group,False,,
2020-02-20,Gabon,Central African Republic,1.0,1.0,UNIFFAC Cup,Mongomo,Equatorial Guinea,True,0,group,False,,
2020-02-20,Italy,Portugal,0.0,1.0,Algarve Cup,Algarve,Portugal,False,0,semi_final,True,,
2020-02-20,Costa Rica,Colombia,8.0,0.0,Women's Revelations Cup,León,Mexico,True,0,semi_final,True,,
2020-02-20,Sweden,Norway,6.0,0.0,Algarve Cup,Algarve,Portugal,True,0,final,True,,
2020-02-21,Morocco,Malta,4.0,0.0,Malta International Tournament,Paola,Malta,False,0,final,True,,
2020-02-21,Finland,Romania,4.0,0.0,Cyprus Cup,Larnaca,Cyprus,True,0,final,True,,
2020-02-21,Croatia,Hungary,3.0,0.0,Cyprus Cup,Larnaca,Cyprus,True,0,semi_final,True,,
2020-02-22,Chad,Gabon,2.0,2.0,UNIFFAC Cup,Ebibeyin,Equatorial Guinea,True,0,group,False,,
2020-02-22,Belarus,Albania,1.0,0.0,VisitMalta Women's Trophy,Paola,Malta,True,0,group,True,,
2020-02-22,DR Congo,Central African Republic,4.0,0.0,UNIFFAC Cup,Mongomo,Equatorial Guinea,True,0,group,False,,
2020-02-23,Iceland,Japan,6.0,0.0,SheBelieves Cup,Ohio,United States,True,0,final,True,,
2020-02-24,Equatorial Guinea,Central African Republic,4.0,1.0,UNIFFAC Cup,Ebibeyin,Equatorial Guinea,False,0,group,False,,
2020-02-24,DR Congo,Chad,4.0,2.0,UNIFFAC Cup,Mongomo,Equatorial Guinea,True,0,group,False,,
2020-02-25,Sierra Leone,Cape Verde,0.0,0.0,WAFU Zone A Cup,Bo,Sierra Leone,False,0,group,False,,
2020-02-25,Albania,Faroe Islands,1.0,1.0,VisitMalta Women's Trophy,Paola,Malta,True,0,group,True,,
2020-02-25,Malta,Belarus,3.0,0.0,VisitMalta Women's Trophy,Paola,Malta,False,0,final,True,,
2020-02-25,Guinea,Senegal,0.0,1.0,WAFU Zone A Cup,Bo,Sierra Leone,True,0,group,False,,
2020-02-26,Sierra Leone,Guinea,0.0,0.0,WAFU Zone A Cup,Bo,Sierra Leone,False,0,group,False,,
2020-02-26,Mali,Gambia,6.0,0.0,WAFU Zone A Cup,Makeni,Sierra Leone,True,0,group,False,,
2020-02-26,Liberia,Guinea-Bissau,4.0,0.0,WAFU Zone A Cup,Makeni,Sierra Leone,True,0,group,False,,
2020-02-26,DR Congo,Gabon,0.0,0.0,UNIFFAC Cup,Ebibeyin,Equatorial Guinea,True,0,group,False,,
2020-02-26,Cape Verde,Senegal,0.0,2.0,WAFU Zone A Cup,Bo,Sierra Leone,True,0,group,False,,
2020-02-26,Equatorial Guinea,Chad,1.0,1.0,UNIFFAC Cup,Mongomo,Equatorial Guinea,False,0,group,False,,
2020-02-28,Gambia,Guinea-Bissau,5.0,2.0,WAFU Zone A Cup,Makeni,Sierra Leone,True,0,group,False,,
2020-02-28,Equatorial Guinea,DR Congo,0.0,0.0,UNIFFAC Cup,Mongomo,Equatorial Guinea,False,0,final,False,,
2020-02-28,Mali,Liberia,3.0,0.0,WAFU Zone A Cup,Makeni,Sierra Leone,True,0,group,False,,
2020-03-01,Cape Verde,Guinea,3.0,0.0,WAFU Zone A Cup,Makeni,Sierra Leone,True,0,group,False,,
2020-03-01,Sierra Leone,Senegal,1.0,1.0,WAFU Zone A Cup,Bo,Sierra Leone,False,0,group,False,,
2020-03-02,Gambia,Liberia,1.0,2.0,WAFU Zone A Cup,Makeni,Sierra Leone,True,0,group,False,,
2020-03-02,Guinea-Bissau,Mali,0.0,2.0,WAFU Zone A Cup,Bo,Sierra Leone,True,0,group,False,,
2020-03-04,Netherlands,Brazil,0.0,0.0,Tournoi de France,Valenciennes,France,True,0,group,False,,
2020-03-04,Chile,Ghana,3.0,0.0,Turkish Women's Cup,Antalya,Turkey,True,0,group,False,,
2020-03-04,Romania,Hong Kong,4.0,1.0,Turkish Women's Cup,Antalya,Turkey,True,0,group,False,,
2020-03-04,Portugal,Italy,1.0,2.0,Algarve Cup,Faro/Loulé,Portugal,False,0,group,False,,
2020-03-04,Ukraine,Scotland,0.0,3.0,Pinatar Cup,San Pedro del Pinatar,Spain,True,0,group,False,,
2020-03-04,France,Canada,1.0,0.0,Tournoi de France,Calais,France,False,0,group,False,,
2020-03-04,New Zealand,Belgium,1.0,1.0,Algarve Cup,Parchal,Portugal,True,0,group,False,,
2020-03-04,Mali,Cape Verde,4.0,0.0,WAFU Zone A Cup,Makeni,Sierra Leone,True,0,group,False,,
2020-03-04,Germany,Sweden,1.0,0.0,Algarve Cup,Faro/Loulé,Portugal,True,0,group,False,,
2020-03-04,Denmark,Norway,1.0,2.0,Algarve Cup,Parchal,Portugal,True,0,group,False,,
2020-03-04,Senegal,Liberia,2.0,1.0,WAFU Zone A Cup,Bo,Sierra Leone,True,0,group,False,,
2020-03-04,Northern Ireland,Iceland,0.0,1.0,Pinatar Cup,San Pedro del Pinatar,Spain,True,0,group,False,,
2020-03-05,United States,England,2.0,0.0,SheBelieves Cup,Orlando,United States,False,0,group,False,,
2020-03-05,Republic of Ireland,Greece,1.0,0.0,UEFA Euro qualification,Dublin,Republic of Ireland,False,1,qualifier,False,,
2020-03-05,Malta,Georgia,2.0,1.0,UEFA Euro qualification,Ta' Qali,Malta,False,1,qualifier,False,,
2020-03-05,Bosnia and Herzegovina,Israel,1.0,0.0,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,False,1,qualifier,False,,
2020-03-05,Spain,Japan,3.0,1.0,SheBelieves Cup,Orlando,United States,True,0,group,False,,
2020-03-05,Czech Republic,Finland,1.0,1.0,Cyprus Cup,Larnaca,Cyprus,True,0,group,False,,
2020-03-05,Croatia,Mexico,1.0,1.0,Cyprus Cup,Larnaca,Cyprus,True,0,group,False,,
2020-03-05,Cameroon,Zambia,3.0,2.0,CAF Olympic Qualifying Tournament,Yaoundé,Cameroon,False,1,qualifier,False,,
2020-03-06,Wales,Estonia,2.0,0.0,Friendly,Wrexham,Wales,False,0,friendly,False,,
2020-03-06,Australia,Vietnam,5.0,0.0,AFC Olympic Qualifying Tournament,Newcastle,Australia,False,1,qualifier,False,,
2020-03-06,Serbia,North Macedonia,8.0,1.0,UEFA Euro qualification,Belgrade,Serbia,False,1,qualifier,False,,
2020-03-06,Kosovo,Russia,0.0,5.0,UEFA Euro qualification,Wiesbaden,Germany,True,1,qualifier,False,,
2020-03-07,Canada,Netherlands,0.0,0.0,Tournoi de France,Calais,France,True,0,group,False,,
2020-03-07,France,Brazil,1.0,0.0,Tournoi de France,Valenciennes,France,False,0,group,False,,
2020-03-07,New Zealand,Italy,0.0,3.0,Algarve Cup,Parchal,Portugal,True,0,group,False,,
2020-03-07,Sweden,Denmark,1.0,2.0,Algarve Cup,Lagos,Portugal,True,0,group,False,,
2020-03-07,Portugal,Belgium,0.0,1.0,Algarve Cup,Parchal,Portugal,False,0,group,False,,
2020-03-07,Hong Kong,Hungary,0.0,4.0,Turkish Women's Cup,Antalya,Turkey,True,0,group,False,,
2020-03-07,Belarus,Romania,1.0,1.0,Turkish Women's Cup,Alanya,Turkey,True,0,group,False,,
2020-03-07,Kenya,Chile,0.0,5.0,Turkish Women's Cup,Antalya,Turkey,True,0,group,False,,
2020-03-07,Scotland,Iceland,1.0,0.0,Pinatar Cup,San Pedro del Pinatar,Spain,True,0,group,False,,
2020-03-07,Ukraine,Northern Ireland,4.0,0.0,Pinatar Cup,San Pedro del Pinatar,Spain,True,0,group,False,,
2020-03-07,Poland,Moldova,5.0,0.0,UEFA Euro qualification,Warsaw,Poland,False,1,qualifier,False,,
2020-03-07,Liberia,Cape Verde,1.0,0.0,WAFU Zone A Cup,Makeni,Sierra Leone,True,0,group,False,,
2020-03-07,Senegal,Mali,3.0,0.0,WAFU Zone A Cup,Makeni,Sierra Leone,True,0,final,False,,
2020-03-07,Germany,Norway,4.0,0.0,Algarve Cup,Lagos,Portugal,True,0,group,False,,
2020-03-08,United States,Spain,1.0,0.0,SheBelieves Cup,Harrison,United States,False,0,group,False,,
2020-03-08,Japan,England,0.0,1.0,SheBelieves Cup,Harrison,United States,True,0,group,False,,
2020-03-08,Finland,Croatia,2.0,3.0,Cyprus Cup,Larnaca,Cyprus,True,0,group,False,,
2020-03-08,Mexico,Slovakia,2.0,2.0,Cyprus Cup,Larnaca,Cyprus,True,0,group,False,,
2020-03-10,Kosovo,Slovenia,0.0,3.0,UEFA Euro qualification,Pristina,Kosovo,False,1,qualifier,False,,
2020-03-10,Northern Ireland,Scotland,1.0,2.0,Pinatar Cup,San Pedro del Pinatar,Spain,True,0,final,False,,
2020-03-10,Brazil,Canada,2.0,2.0,Tournoi de France,Calais,France,True,0,group,False,,
2020-03-10,Ghana,Kenya,3.0,1.0,Turkish Women's Cup,Antalya,Turkey,True,0,final,False,,
2020-03-10,Zambia,Cameroon,2.0,1.0,CAF Olympic Qualifying Tournament,Lusaka,Zambia,False,1,qualifier,False,,
2020-03-10,Iceland,Ukraine,1.0,0.0,Pinatar Cup,San Pedro del Pinatar,Spain,True,0,group,False,,
2020-03-10,Israel,Georgia,4.0,0.0,UEFA Euro qualification,Rishon LeZion,Israel,False,1,qualifier,False,,
2020-03-10,Romania,Hungary,1.0,7.0,Turkish Women's Cup,Alanya,Turkey,True,0,group,False,,
2020-03-10,Italy,Germany,0.0,3.0,Algarve Cup,Parchal,Portugal,True,0,final,False,,
2020-03-10,New Zealand,Norway,1.0,2.0,Algarve Cup,Faro/Loulé,Portugal,True,0,group,False,,
2020-03-10,Belgium,Denmark,0.0,4.0,Algarve Cup,Lagos,Portugal,True,0,group,False,,
2020-03-10,France,Netherlands,3.0,3.0,Tournoi de France,Valenciennes,France,False,0,final,False,,
2020-03-10,Portugal,Sweden,0.0,2.0,Algarve Cup,Faro/Loulé,Portugal,False,0,group,False,,
2020-03-10,Malta,Bosnia and Herzegovina,2.0,3.0,UEFA Euro qualification,Ta' Qali,Malta,False,1,qualifier,False,,
2020-03-11,United States,Japan,3.0,1.0,SheBelieves Cup,Frisco,United States,False,0,final,False,,
2020-03-11,Vietnam,Australia,1.0,2.0,AFC Olympic Qualifying Tournament,Cẩm Phả,Vietnam,False,1,qualifier,False,,
2020-03-11,England,Spain,0.0,1.0,SheBelieves Cup,Frisco,United States,True,0,group,False,,
2020-03-11,Montenegro,Republic of Ireland,0.0,3.0,UEFA Euro qualification,Petrovac,Montenegro,False,1,qualifier,False,,
2020-03-11,Mexico,Czech Republic,0.0,0.0,Cyprus Cup,Larnaca,Cyprus,True,0,group,False,,
2020-03-11,Slovakia,Finland,2.0,4.0,Cyprus Cup,Larnaca,Cyprus,True,0,final,False,,
2020-03-11,Azerbaijan,Poland,0.0,5.0,UEFA Euro qualification,Baku,Azerbaijan,False,1,qualifier,False,,
2020-03-11,Cyprus,Albania,0.0,2.0,UEFA Euro qualification,Larnaca,Cyprus,False,1,qualifier,False,,
2020-04-06,England,Brazil,1.0,2.0,Finalissima,London,England,False,0,final,True,,
2020-05-09,Cambodia,Laos,3.0,0.0,Southeast Asian Games,Phnom Penh,Cambodia,False,0,group,True,,
2020-05-09,Malaysia,Vietnam,1.0,1.0,Southeast Asian Games,Phnom Penh,Cambodia,True,0,group,True,,
2020-05-09,Singapore,Philippines,4.0,0.0,Southeast Asian Games,Phnom Penh,Cambodia,True,0,group,True,,
2020-05-11,Singapore,Philippines,0.0,2.0,Southeast Asian Games,Phnom Penh,Cambodia,True,0,group,True,,
2020-05-11,Laos,Thailand,1.0,0.0,Southeast Asian Games,Phnom Penh,Cambodia,True,0,group,True,,
2020-05-11,Vietnam,Myanmar,0.0,4.0,Southeast Asian Games,Phnom Penh,Cambodia,True,0,group,True,,
2020-05-15,Singapore,Cambodia,0.0,3.0,Southeast Asian Games,Phnom Penh,Cambodia,False,0,group,True,,
2020-05-15,Vietnam,Laos,2.0,0.0,Southeast Asian Games,Phnom Penh,Cambodia,True,0,group,True,,
2020-05-15,Malaysia,Myanmar,1.0,1.0,Southeast Asian Games,Phnom Penh,Cambodia,True,0,group,True,,
2020-05-19,Singapore,Cambodia,2.0,0.0,Southeast Asian Games,Phnom Penh,Cambodia,False,0,group,True,,
2020-05-19,Myanmar,Vietnam,0.0,4.0,Southeast Asian Games,Phnom Penh,Cambodia,True,0,group,True,,
2020-05-19,Philippines,Malaysia,3.0,0.0,Southeast Asian Games,Phnom Penh,Cambodia,True,0,semi_final,True,,
2020-05-23,Cambodia,Malaysia,1.0,0.0,Southeast Asian Games,Phnom Penh,Cambodia,False,0,final,True,,
2020-05-23,Laos,Vietnam,1.0,2.0,Southeast Asian Games,Phnom Penh,Cambodia,True,0,semi_final,True,,
2020-06-10,Faroe Islands,Estonia,0.0,2.0,Baltic Cup,Jonava,Lithuania,True,0,group,True,,
2020-06-10,Lithuania,Latvia,0.0,1.0,Baltic Cup,Jonava,Lithuania,False,0,semi_final,True,,
2020-06-12,Estonia,Lithuania,1.0,2.0,Baltic Cup,Jonava,Lithuania,False,0,final,True,,
2020-06-12,Faroe Islands,Latvia,4.0,0.0,Baltic Cup,Jonava,Lithuania,True,0,semi_final,True,,
2020-06-13,Ghana,New Zealand,0.0,6.0,MS&AD Cup,Kanazawa,Japan,True,0,final,True,,
2020-07-08,Kyrgyzstan,Turkmenistan,0.0,1.0,CAFA Championship,Dushanbe,Tajikistan,True,0,group,True,,
2020-07-08,Tajikistan,Uzbekistan,1.0,0.0,CAFA Championship,Dushanbe,Tajikistan,False,0,group,True,,
2020-07-10,Uzbekistan,Kyrgyzstan,8.0,0.0,CAFA Championship,Dushanbe,Tajikistan,True,0,group,True,,
2020-07-10,Iran,Tajikistan,1.0,0.0,CAFA Championship,Dushanbe,Tajikistan,False,0,group,True,,
2020-07-12,Uzbekistan,Iran,6.0,0.0,CAFA Championship,Dushanbe,Tajikistan,True,0,group,True,,
2020-07-12,Tajikistan,Turkmenistan,0.0,6.0,CAFA Championship,Dushanbe,Tajikistan,False,0,group,True,,
2020-07-16,Uzbekistan,Kyrgyzstan,3.0,0.0,CAFA Championship,Dushanbe,Tajikistan,True,0,group,True,,
2020-07-16,Turkmenistan,Iran,0.0,4.0,CAFA Championship,Dushanbe,Tajikistan,True,0,semi_final,True,,
2020-07-18,Iran,Kyrgyzstan,3.0,0.0,CAFA Championship,Dushanbe,Tajikistan,True,0,final,True,,
2020-07-18,Turkmenistan,Uzbekistan,8.0,0.0,CAFA Championship,Dushanbe,Tajikistan,True,0,semi_final,True,,
2020-07-19,China PR,Japan,1.0,1.0,EAFF E-1 Championship,Toyota,Japan,False,0,group,True,,
2020-07-19,South Korea,Taiwan,1.0,1.0,EAFF E-1 Championship,Toyota,Japan,True,0,group,True,,
2020-07-21,Japan,Taiwan,2.0,0.0,EAFF E-1 Championship,Toyota,Japan,False,0,group,True,,
2020-07-21,China PR,South Korea,2.0,0.0,EAFF E-1 Championship,Toyota,Japan,True,0,semi_final,True,,
2020-07-25,South Korea,China PR,0.0,3.0,EAFF E-1 Championship,Toyota,Japan,True,0,semi_final,True,,
2020-07-25,Japan,Taiwan,2.0,1.0,EAFF E-1 Championship,Toyota,Japan,False,0,final,True,,
2020-08-24,Jordan,Egypt,2.0,0.0,Arab Cup,Cairo,Egypt,False,0,group,True,,
2020-08-24,Tunisia,Palestine,4.0,0.0,Arab Cup,Cairo,Egypt,True,0,group,True,,
2020-08-24,Algeria,Sudan,4.0,0.0,Arab Cup,Cairo,Egypt,True,0,group,True,,
2020-08-27,Lebanon,Sudan,4.0,0.0,Arab Cup,Cairo,Egypt,True,0,group,True,,
2020-08-27,Egypt,Tunisia,1.0,0.0,Arab Cup,Cairo,Egypt,False,0,group,True,,
2020-08-28,Nepal,Jordan,5.0,0.0,WAFF Championship,Amman,Jordan,False,0,group,True,,
2020-08-28,Palestine,Guam,3.0,0.0,WAFF Championship,Amman,Jordan,True,0,group,True,,
2020-08-28,Syria,Iraq,0.0,1.0,WAFF Championship,Amman,Jordan,True,0,group,True,,
2020-08-29,Sudan,Lebanon,0.0,1.0,Arab Cup,Cairo,Egypt,True,0,group,True,,
2020-08-29,Tunisia,Algeria,1.0,0.0,Arab Cup,Cairo,Egypt,True,0,group,True,,
2020-09-01,Nepal,Syria,1.0,1.0,WAFF Championship,Amman,Jordan,True,0,group,True,,
2020-09-01,Saudi Arabia,Guam,1.0,0.0,WAFF Championship,Amman,Jordan,True,0,group,True,,
2020-09-01,Palestine,Lebanon,6.0,0.0,WAFF Championship,Amman,Jordan,True,0,group,True,,
2020-09-02,Tunisia,Egypt,4.0,0.0,Arab Cup,Cairo,Egypt,False,0,group,True,,
2020-09-02,Sudan,Algeria,1.0,1.0,Arab Cup,Cairo,Egypt,True,0,group,True,,
2020-09-03,Iraq,Lebanon,0.0,1.0,WAFF Championship,Amman,Jordan,True,0,group,True,,
2020-09-03,Saudi Arabia,Syria,0.0,7.0,WAFF Championship,Amman,Jordan,True,0,semi_final,True,,
2020-09-03,Jordan,Palestine,8.0,0.0,WAFF Championship,Amman,Jordan,False,0,semi_final,True,,
2020-09-05,Saudi Arabia,Lebanon,0.0,3.0,WAFF Championship,Amman,Jordan,True,0,final,True,,
2020-09-06,Sudan,Algeria,1.0,2.0,Arab Cup,Cairo,Egypt,True,0,semi_final,True,,
2020-09-06,Egypt,Palestine,6.0,0.0,Arab Cup,Cairo,Egypt,False,0,semi_final,True,,
2020-09-06,Tunisia,Jordan,1.0,2.0,Arab Cup,Cairo,Egypt,True,0,final,True,,
2020-09-15,South Africa,Nigeria,1.0,0.0,Aisha Buhari Cup,Lagos,Nigeria,False,0,group,True,,
2020-09-15,Cameroon,Ghana,4.0,0.0,Aisha Buhari Cup,Lagos,Nigeria,True,0,group,True,,
2020-09-15,Mali,Morocco,0.0,2.0,Aisha Buhari Cup,Lagos,Nigeria,True,0,group,True,,
2020-09-17,Bosnia and Herzegovina,Denmark,0.0,4.0,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,False,1,qualifier,False,,
2020-09-17,Sweden,Hungary,8.0,0.0,UEFA Euro qualification,Gothenburg,Sweden,False,1,qualifier,False,,
2020-09-17,Iceland,Latvia,9.0,0.0,UEFA Euro qualification,Reykjavík,Iceland,False,1,qualifier,False,,
2020-09-18,Belgium,Romania,6.0,1.0,UEFA Euro qualification,Leuven,Belgium,False,1,qualifier,False,,
2020-09-18,Serbia,France,0.0,2.0,UEFA Euro qualification,Subotica,Serbia,False,1,qualifier,False,,
2020-09-18,Slovenia,Turkey,3.0,1.0,UEFA Euro qualification,Kranj,Slovenia,False,1,qualifier,False,,
2020-09-18,Russia,Netherlands,0.0,1.0,UEFA Euro qualification,Moscow,Russia,False,1,qualifier,False,,
2020-09-18,Kosovo,Estonia,2.0,0.0,UEFA Euro qualification,Pristina,Kosovo,False,1,qualifier,False,,
2020-09-18,Faroe Islands,Northern Ireland,0.0,6.0,UEFA Euro qualification,Torshavn,Faroe Islands,False,1,qualifier,False,,
2020-09-18,Montenegro,Ukraine,1.0,3.0,UEFA Euro qualification,Podgorica,Montenegro,False,1,qualifier,False,,
2020-09-18,Czech Republic,Poland,0.0,0.0,UEFA Euro qualification,Chomutov,Czech Republic,False,1,qualifier,False,,
2020-09-18,Croatia,Switzerland,1.0,1.0,UEFA Euro qualification,Zaprešić,Croatia,False,1,qualifier,False,,
2020-09-19,Moldova,Spain,0.0,9.0,UEFA Euro qualification,Chișinău,Moldova,False,1,qualifier,False,,
2020-09-19,Mali,Morocco,0.0,2.0,Aisha Buhari Cup,Lagos,Nigeria,True,0,semi_final,True,,
2020-09-19,Cameroon,Nigeria,3.0,0.0,Aisha Buhari Cup,Lagos,Nigeria,False,0,semi_final,True,,
2020-09-19,Germany,Republic of Ireland,3.0,0.0,UEFA Euro qualification,Essen,Germany,False,1,qualifier,False,,
2020-09-19,Ghana,South Africa,7.0,0.0,Aisha Buhari Cup,Lagos,Nigeria,True,0,final,True,,
2020-09-22,Malta,Denmark,0.0,8.0,UEFA Euro qualification,Ta' Qali,Malta,False,1,qualifier,False,,
2020-09-22,Poland,Czech Republic,0.0,2.0,UEFA Euro qualification,Bielsko-Biała,Poland,False,1,qualifier,False,,
2020-09-22,Latvia,Hungary,0.0,5.0,UEFA Euro qualification,Liepāja,Latvia,False,1,qualifier,False,,
2020-09-22,Iceland,Sweden,1.0,1.0,UEFA Euro qualification,Reykjavík,Iceland,False,1,qualifier,False,,
2020-09-22,Faroe Islands,Belarus,0.0,2.0,UEFA Euro qualification,Torshavn,Faroe Islands,False,1,qualifier,False,,
2020-09-22,Norway,Wales,1.0,0.0,UEFA Euro qualification,Oslo,Norway,False,1,qualifier,False,,
2020-09-22,Ukraine,Greece,4.0,0.0,UEFA Euro qualification,Kyiv,Ukraine,False,1,qualifier,False,,
2020-09-22,Montenegro,Germany,0.0,3.0,UEFA Euro qualification,Podgorica,Montenegro,False,1,qualifier,False,,
2020-09-22,Kazakhstan,Austria,0.0,5.0,UEFA Euro qualification,Shymkent,Kazakhstan,False,1,qualifier,False,,
2020-09-22,Bosnia and Herzegovina,Italy,0.0,5.0,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,False,1,qualifier,False,,
2020-09-22,Estonia,Russia,0.0,3.0,UEFA Euro qualification,Jūrmala,Latvia,True,1,qualifier,False,,
2020-09-22,Switzerland,Belgium,2.0,1.0,UEFA Euro qualification,Thun,Switzerland,False,1,qualifier,False,,
2020-09-22,North Macedonia,France,0.0,7.0,UEFA Euro qualification,Skopje,North Macedonia,False,1,qualifier,False,,
2020-09-22,Romania,Croatia,4.0,1.0,UEFA Euro qualification,Mogoșoaia,Romania,False,1,qualifier,False,,
2020-10-21,Denmark,Israel,4.0,0.0,UEFA Euro qualification,Viborg,Denmark,False,1,qualifier,False,,
2020-10-22,Paraguay,Jamaica,0.0,4.0,Pan American Games,Valparaíso,Chile,True,0,group,True,,
2020-10-22,Costa Rica,Argentina,6.0,0.0,Pan American Games,Valparaíso,Chile,True,0,group,True,,
2020-10-22,Mexico,Bolivia,0.0,1.0,Pan American Games,Valparaíso,Chile,True,0,group,True,,
2020-10-22,Sweden,Latvia,7.0,0.0,UEFA Euro qualification,Gothenburg,Sweden,False,1,qualifier,False,,
2020-10-22,Greece,Montenegro,1.0,0.0,UEFA Euro qualification,Athens,Greece,False,1,qualifier,False,,
2020-10-22,Wales,Faroe Islands,4.0,0.0,UEFA Euro qualification,Newport,Wales,False,1,qualifier,False,,
