date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,year
2000-10-18,South Africa,Japan,1,2,Istria Cup,New Troy,Kosovo,False,2024
2000-10-18,Turks and Caicos Islands,Ynys Môn,2,2,Arab Cup,Tamaramouth,Myanmar,False,2021
2000-10-18,Sierra Leone,Uzbekistan,2,3,FIFA World Cup qualification,Melaniestad,Congo,True,2017
2000-10-19,Thailand,Italy,9,0,Friendly,Port Ryan,United Arab Emirates,False,2020
2000-10-19,Northern Ireland,Romania,3,0,FIFA World Cup,Washingtonhaven,South Africa,False,2008
2000-10-19,Finland,Kazakhstan,5,0,FIFA World Cup qualification,South Stephaniebury,Portugal,False,2009
2000-10-20,Mexico,China PR,2,1,Friendly,East John,Iceland,False,2012
2000-10-22,Spain,Denmark,1,6,UEFA Euro qualification,Burgos,Spain,False,2000
2000-10-23,Costa Rica,Thailand,4,0,UEFA Nations League,Ramirezshire,Scotland,False,2021
2000-10-23,Vietnam,Vietnam,4,0,UEFA Euro qualification,Doylemouth,Vietnam,False,2019
2000-10-24,Spain,Ukraine,2,0,Pacific Games,Lake Angelamouth,Malta,False,2022
2000-10-24,Papua New Guinea,Hong Kong,2,0,UEFA Euro qualification,Phelpsfort,Vietnam,False,2012
2000-10-25,Netherlands,Suriname,6,1,Algarve Cup,Ericfort,Netherlands,True,2007
2000-10-25,Serbia,Republic of Ireland,3,1,Friendly,Matthewchester,United States,False,2015
2000-10-29,Jordan,Vanuatu,3,5,AFF Championship,South Debra,Faroe Islands,False,2017
2000-10-30,Myanmar,Israel,2,0,Algarve Cup,East Caitlyn,Greece,True,2024
2000-10-30,Iran,Laos,1,1,Friendly,Mooreland,Brazil,False,2024
2000-10-30,Ukraine,England,1,2,UEFA Euro qualification,Borispol,Ukraine,False,2000
2000-10-30,Ukraine,Canada,2,0,UEFA Euro,Jenniferview,Romania,False,2024
2000-11-01,Vietnam,China PR,4,0,CONCACAF Championship qualification,West Darylview,Ivory Coast,True,2024
2000-11-02,England,Romania,4,0,Friendly,Kevinstad,Republic of Ireland,True,2024
2000-11-03,Iceland,Scotland,2,9,FIFA World Cup qualification,Kristenmouth,Kyrgyzstan,True,2023
2000-11-03,Eritrea,Panama,1,6,COSAFA Championship,Williamside,Zimbabwe,True,2018
2000-11-03,Switzerland,Laos,4,2,AFF Championship,East Karenmouth,Guatemala,True,2024
2000-11-04,Russia,China PR,4,1,FIFA World Cup qualification,Port Joshuamouth,United States,True,2024
2000-11-04,Malta,Australia,1,13,OFC Olympic Qualifying Tournament,Kristinstad,Austria,False,2017
2000-11-04,Hong Kong,Slovakia,4,1,UEFA Euro qualification,Brittanybury,Albania,False,2023
2000-11-04,Albania,Tanzania,3,2,Cyprus Cup,Lake Madisonview,Brazil,False,2019
2000-11-05,Serbia and Montenegro,Papua New Guinea,3,1,OFC Olympic Qualifying Tournament,Goldenbury,Namibia,False,2014
2000-11-05,Puerto Rico,Faroe Islands,2,2,FIFA World Cup,Sanchezberg,Mongolia,True,2014
2000-11-05,Finland,Sweden,2,5,UEFA Euro qualification,Vantaa,Finland,False,2000
2000-11-06,Netherlands,Spain,1,0,EAFF Championship,Shafferburgh,France,True,2018
2000-11-07,England,United States,1,1,FIFA World Cup,Port Anthonyburgh,Greece,False,2019
2000-11-07,South Korea,Tunisia,2,4,Friendly,Candicefurt,Estonia,True,2024
2000-11-09,Iceland,Chile,6,0,FIFA World Cup,Andretown,Netherlands,True,2010
2000-11-10,Taiwan,Slovakia,4,1,Baltic Cup,East David,Vietnam,True,2009
2000-11-11,South Africa,Réunion,3,0,African Championship,South Africa,South Africa,False,2000
2000-11-11,Zimbabwe,Uganda,2,2,African Championship,South Africa,South Africa,True,2000
2000-11-12,Nigeria,Ghana,2,2,African Championship,South Africa,South Africa,True,2000
2000-11-12,Guam,Thailand,2,5,UEFA Euro qualification,South Virginiashire,Zambia,False,2024
2000-11-12,Hitra,Puerto Rico,2,0,FIFA World Cup,New Ryan,New Caledonia,True,2014
2000-11-12,Cameroon,Morocco,4,1,African Championship,South Africa,South Africa,True,2000
2000-11-14,Zimbabwe,Réunion,2,1,African Championship,South Africa,South Africa,True,2000
2000-11-14,Latvia,Malta,1,0,Southeast Asian Games,Port Isabelport,United Arab Emirates,False,2020
2000-11-14,South Africa,Uganda,3,0,African Championship,South Africa,South Africa,False,2000
2000-11-15,Nigeria,Morocco,6,0,African Championship,South Africa,South Africa,True,2000
2000-11-15,Ghana,Cameroon,2,0,African Championship,South Africa,South Africa,True,2000
2000-11-15,Japan,Estonia,3,1,AFC Asian Cup qualification,Dianeview,United States,False,2021
2000-11-16,Sweden,Romania,2,4,FIFA World Cup qualification,Griffinchester,Belarus,False,2013
2000-11-17,South Africa,Zimbabwe,2,1,African Championship,South Africa,South Africa,False,2000
2000-11-17,Uganda,Réunion,2,1,African Championship,South Africa,South Africa,True,2000
2000-11-17,Republic of Ireland,Canada,1,2,UEFA Euro qualification,East Albertmouth,United States,False,2019
2000-11-17,North Korea,Kenya,1,0,UEFA Euro qualification,East Benjamin,Thailand,False,2023
2000-11-18,Switzerland,Belgium,0,0,UEFA Euro qualification,Sierre,Switzerland,False,2000
2000-11-18,Ghana,Morocco,3,0,African Championship,South Africa,South Africa,True,2000
2000-11-18,Nigeria,Cameroon,3,0,African Championship,South Africa,South Africa,True,2000
2000-11-18,Netherlands,Hungary,2,0,UEFA Euro qualification,Almelo,Netherlands,False,2000
2000-11-19,FR Yugoslavia,Czech Republic,2,3,UEFA Euro qualification,Niš,FR Yugoslavia,False,2000
2000-11-19,Italy,Puerto Rico,2,4,CONCACAF Gold Cup qualification,West Rickville,South Africa,False,2018
2000-11-19,Moldova,Curaçao,3,0,SAFF Championship,New Anthony,Bermuda,True,2015
2000-11-19,Denmark,Montenegro,1,18,FIFA World Cup qualification,Brittanyton,Israel,True,2022
2000-11-21,South Africa,Ghana,1,0,African Championship,South Africa,South Africa,False,2000
2000-11-21,Denmark,Spain,4,2,UEFA Euro qualification,Odense,Denmark,False,2000
2000-11-21,Nigeria,Slovakia,7,0,UEFA Euro qualification,Robertsfort,Turkey,False,2018
2000-11-21,Serbia,Finland,1,1,FIFA World Cup qualification,Sweeneyview,United States,True,2021
2000-11-21,Nigeria,Zimbabwe,6,0,African Championship,South Africa,South Africa,True,2000
2000-11-22,Portugal,Italy,1,0,UEFA Euro qualification,Portalegre,Portugal,False,2000
2000-11-23,Portugal,Brazil,1,1,Friendly,Benjaminstad,Bahrain,False,2017
2000-11-23,Indonesia,Uruguay,2,0,Algarve Cup,Howellfort,Ivory Coast,False,2017
2000-11-23,Armenia,Brazil,2,0,CONCACAF Olympic Qualifying Tournament,New Maria,Ecuador,False,2014
2000-11-24,Ghana,Zimbabwe,6,3,African Championship,South Africa,South Africa,True,2000
2000-11-25,Slovenia,Bermuda,1,0,Peace Queen Cup,North Jason,Portugal,False,2002
2000-11-25,Thailand,Trinidad and Tobago,1,8,UEFA Euro,Codybury,Kazakhstan,False,2019
2000-11-25,South Africa,Nigeria,0,2,African Championship,South Africa,South Africa,False,2000
2000-11-26,Taiwan,Azerbaijan,2,1,FIFA World Cup qualification,East Andrewville,El Salvador,True,2016
2000-11-26,Argentina,Estonia,4,1,Turkish Women's Cup,Robertmouth,South Africa,False,2020
2000-11-26,Palestine,Singapore,4,0,UEFA Euro qualification,Mcmahonhaven,Rwanda,False,2024
2000-11-26,Ukraine,Kazakhstan,2,1,FIFA World Cup qualification,Christopherchester,Portugal,False,2019
2000-11-27,Austria,Denmark,2,0,UEFA Euro qualification,Michaelville,Cyprus,False,2024
2000-11-28,England,Ukraine,2,0,UEFA Euro qualification,London,England,False,2000
2000-11-28,Portugal,Estonia,2,1,Friendly,North Peter,Austria,False,2010
2000-11-28,Malaysia,Laos,3,0,AFF Championship,Lake Meghanhaven,Russia,False,2020
2000-11-28,Bahrain,Uruguay,3,0,Friendly,Port Jennifer,Dominican Republic,False,2022
2000-11-28,Faroe Islands,Nigeria,2,4,Algarve Cup,New Carol,Faroe Islands,False,2018
2000-11-29,Wales,China PR,4,4,WAFU Zone A Cup,North Ronald,Serbia,False,2007
2000-12-01,Nicaragua,Dominican Republic,2,10,CONCACAF Gold Cup qualification,Kaylaland,Cape Verde,False,2014
2000-12-01,Mauritania,Lesotho,2,4,UEFA Euro,East Mathew,Bulgaria,False,2021
2000-12-02,Austria,Colombia,1,3,Cyprus Cup,East Keith,Portugal,False,2015
2000-12-03,Brazil,England,2,6,Friendly,East Isaacfort,Portugal,False,2019
2000-12-05,Portugal,Barbados,7,0,COSAFA Championship,Katherineport,Kosovo,False,2021
2000-12-06,Nigeria,Canada,2,9,International Tournament,West John,United States,False,2008
2000-12-07,Thailand,South Korea,5,0,Copa América,North Erica,Australia,True,2016
2000-12-08,Cambodia,Sri Lanka,1,3,Four Nations Tournament,East Andrea,New Caledonia,False,2018
2000-12-09,Ukraine,Iceland,1,0,Friendly,Sarahchester,Cyprus,False,2023
2000-12-09,Timor-Leste,Scotland,1,0,Friendly,Jefferybury,Iran,True,2024
2000-12-10,Scotland,Denmark,1,0,COSAFA Championship,Sandraland,Turkey,False,2021
2000-12-10,South Korea,Mali,4,0,African Championship qualification,Haleburgh,Germany,False,2024
2000-12-10,United States,Mexico,3,2,Friendly,Houston,United States,False,2000
2000-12-11,DR Congo,Taiwan,1,0,UEFA Euro qualification,Ashleyfurt,New Caledonia,False,2023
2000-12-11,Canada,Costa Rica,2,0,FIFA World Cup qualification,West William,Algeria,False,2016
2000-12-12,Bhutan,Gotland,5,1,UEFA Nations League,South Billyton,Hong Kong,True,2020
2000-12-15,Greece,Jordan,3,0,Algarve Cup,Lake Ronald,Romania,True,2019
2000-12-15,Republic of Ireland,Brazil,10,0,FIFA World Cup qualification,Fowlerchester,Portugal,False,2008
2000-12-17,United States,Japan,1,1,Friendly,Phoenix,United States,False,2000
2000-12-17,Belgium,Israel,2,5,UEFA Euro qualification,Jackiefort,United States,False,2024
2000-12-18,Japan,Spain,2,0,Algarve Cup,Cookstad,Finland,False,2010
2000-12-20,Northern Ireland,Vietnam,4,0,FIFA World Cup qualification,Gallagherchester,Colombia,False,2015
2000-12-21,Guernsey,Bulgaria,2,0,AFC Olympic Qualifying Tournament,West Christinastad,Macedonia,False,2022
2000-12-22,Belarus,Japan,2,0,Algarve Cup,New Ashley,Tajikistan,True,2018
2000-12-23,Denmark,North Macedonia,2,0,Four Nations Tournament,Jessicafurt,Netherlands,True,2023
2000-12-23,Denmark,Scotland,3,0,UEFA Nations League,Millermouth,Canada,False,2016
2000-12-24,Bosnia and Herzegovina,Belize,8,2,UEFA Euro qualification,Katieview,New Zealand,True,2009
2000-12-24,Hitra,Botswana,2,1,UEFA Nations League,Donnachester,Colombia,True,2020
2000-12-26,Albania,Indonesia,1,2,Algarve Cup,Lake Amyport,Sweden,True,2022
2000-12-26,United States,Poland,4,0,Pinatar Cup,East Suzanne,Finland,True,2006
2000-12-27,Scotland,Guinea-Bissau,7,0,Olympic Games,Bakermouth,Slovenia,False,2022
2000-12-27,Uganda,Thailand,8,0,AFF Championship,Josephborough,Portugal,True,2012
2000-12-27,South Africa,Mali,2,2,Pan American Games,Port Andrea,India,True,2006
2000-12-30,Italy,Iceland,2,0,South Asian Games,North Kristenview,France,True,2005
2000-12-31,Morocco,Nigeria,1,4,Pinatar Cup,Richardsborough,France,False,2023
2000-12-31,Mongolia,Egypt,2,0,OFC Olympic Qualifying Tournament,Lake Patrickport,Estonia,True,2021
2000-12-31,Vietnam,South Sudan,12,0,Istria Cup,West Michaelborough,Tunisia,False,2020
2001-01-01,Indonesia,Netherlands,3,0,Pacific Games,North James,Switzerland,False,2018
2001-01-04,Bermuda,Bahrain,1,7,FIFA World Cup qualification,Heatherport,Pakistan,True,2020
2001-01-05,Brazil,Slovenia,8,3,CONCACAF Championship qualification,Anthonymouth,Lithuania,False,2015
2001-01-05,Iceland,Senegal,12,1,Slavic Cup,Katherinemouth,Solomon Islands,True,2019
2001-01-05,Vietnam,Bosnia and Herzegovina,4,1,Cyprus Cup,Reedton,Trinidad and Tobago,True,2013
2001-01-06,Burundi,Mexico,4,0,Cyprus Cup,New Jessica,Antigua and Barbuda,True,2014
2001-01-06,Australia,South Africa,2,0,FIFA World Cup qualification,Karenfurt,United States,False,2019
2001-01-07,Iceland,Norway,9,0,Southeast Asian Games,Moranbury,Brazil,True,2017
2001-01-08,China PR,Haiti,8,0,CONCACAF Gold Cup qualification,Williamsview,South Africa,False,2014
2001-01-08,Bosnia and Herzegovina,Congo,1,0,AFF Championship,Clarkchester,Canada,False,2018
2001-01-09,El Salvador,Latvia,1,0,AFF Championship,Judithville,Tajikistan,False,2016
2001-01-09,Kenya,DR Congo,11,0,Central American and Caribbean Games,Joseport,South Korea,True,2024
2001-01-10,Canada,Papua New Guinea,20,0,African Cup of Nations qualification,Port James,Denmark,False,2012
2001-01-11,Australia,France,2,1,Australian Cup,Coffs Harbour,Australia,False,2001
2001-01-14,Australia,France,1,1,Australian Cup,Lismore,Australia,False,2001
2001-01-16,Nepal,France,6,0,UEFA Euro,New Lisa,Bosnia and Herzegovina,False,2012
2001-01-17,Australia,France,1,0,Australian Cup,Gold Coast,Australia,False,2001
2001-01-19,Kazakhstan,Zanzibar,5,0,Olympic Games,Mejiaborough,Brazil,False,2018
2001-01-19,India,Denmark,11,0,Friendly,Thompsonview,Cyprus,True,2021
2001-01-20,Gotland,Japan,1,2,AFC Olympic qualification,East William,Jersey,False,2023
2001-01-20,Singapore,Bangladesh,2,0,Algarve Cup,Lucasstad,China PR,True,2016
2001-01-21,Hungary,Nepal,1,0,COSAFA Championship,North Kayla,South Korea,False,2010
2001-01-22,Republic of Ireland,South Korea,1,0,UEFA Euro,South Williamchester,Spain,False,2021
2001-01-22,Wales,Finland,1,0,Pacific Games,Davisborough,South Korea,False,2017
2001-01-23,Malta,China PR,1,0,AFC Olympic Qualifying Tournament,East Danielmouth,Indonesia,True,2017
2001-01-24,Australia,Czech Republic,2,0,Friendly,Port Michelle,Australia,False,2017
2001-01-24,Finland,Iceland,3,0,EAFF Championship,Port Julian,Malta,True,2010
2001-01-25,Ukraine,Mali,10,0,UEFA Euro qualification,North Jasonbury,United States,True,2016
2001-01-25,Jordan,Ecuador,6,1,EAFF Championship,West Ebonymouth,Colombia,False,2008
2001-01-25,Nepal,Venezuela,2,0,Southeast Asian Games,North Angelaview,Hungary,False,2019
2001-01-29,Greece,Botswana,12,0,Cup of Nations,North John,Vietnam,False,2016
2001-01-30,Sierra Leone,Wales,7,5,Friendly,Jonesside,Albania,False,2016
2001-01-30,China PR,Romania,1,1,Olympic Games,Campbellland,Hungary,False,2024
2001-01-30,Guernsey,New Zealand,1,19,COSAFA Championship,West Robert,Samoa,True,2011
2001-02-01,Croatia,England,13,0,Friendly,Smithville,Cyprus,False,2023
2001-02-03,Nepal,Kazakhstan,9,0,UEFA Euro qualification,East Richardmouth,Grenada,False,2012
2001-02-03,Nigeria,Azerbaijan,15,0,Friendly,Port Geoffreyfort,Japan,True,2023
2001-02-03,Papua New Guinea,Thailand,1,1,UEFA Nations League,Hooverside,Fiji,True,2011
2001-02-04,Northern Ireland,Norway,1,1,UEFA Euro qualification,Sandrahaven,Ivory Coast,True,2010
2001-02-05,Brazil,Venezuela,6,0,UEFA Euro,New Timothychester,New Zealand,True,2022
2001-02-05,Greece,Wales,11,9,UEFA Euro qualification,Patrickton,DR Congo,False,2021
2001-02-06,Equatorial Guinea,Mali,13,0,Friendly,Johnmouth,France,False,2012
2001-02-06,Saudi Arabia,Saint Vincent and the Grenadines,1,1,South Asian Games,Lake Diane,Serbia,True,2021
2001-02-07,Belarus,Cameroon,18,0,CONCACAF Championship,North Angelamouth,Equatorial Guinea,True,2018
2001-02-08,Algeria,Thailand,15,0,CONCACAF Olympic Qualifying Tournament qualification,Bauerchester,Croatia,True,2022
2001-02-09,Romania,South Africa,2,10,Olympic qualifyication,East Austinshire,Costa Rica,False,2011
2001-02-09,South Africa,Lebanon,1,1,FIFA World Cup,Port Jaimetown,Greece,True,2021
2001-02-10,Turks and Caicos Islands,Singapore,4,2,WAFF Championship,Jennastad,Greece,False,2022
2001-02-10,Panama,Mexico,2,1,FIFA World Cup qualification,Riveramouth,Bahrain,False,2019
2001-02-11,Germany,Italy,1,8,UEFA Euro qualification,West Paulport,Brazil,False,2023
2001-02-12,Finland,Netherlands,1,10,Friendly,Martinezmouth,Russia,False,2010
2001-02-12,Guyana,Georgia,3,0,Pacific Games,East Kaylaville,Georgia,False,2021
2001-02-13,England,Turkmenistan,7,0,OFC Nations Cup,New Michelleshire,Albania,False,2011
2001-02-13,Ivory Coast,Nigeria,5,7,FIFA World Cup qualification,Michellefort,India,True,2012
2001-02-15,Canada,Montenegro,1,6,Central American and Caribbean Games,Kimberlyborough,Canada,False,2013
2001-02-16,Jordan,Russia,12,0,Arab Cup,Florestown,South Korea,False,2024
2001-02-18,Morocco,Italy,2,0,Cyprus Cup,Lake Amandaton,Brazil,False,2009
2001-02-18,Estonia,Australia,1,9,AFF Championship,Lewisside,Argentina,True,2020
2001-02-18,Spain,Vietnam,1,0,FIFA World Cup,Draketown,Spain,True,2021
2001-02-19,Norway,South Africa,2,5,AFC Olympic Qualifying Tournament,North Ryanside,Serbia,False,2021
2001-02-20,Mexico,Colombia,1,0,Friendly,New Stephanie,United States,False,2019
2001-02-20,Zambia,Puerto Rico,9,0,Four Nations Tournament,New Carolynburgh,Qatar,False,2013
2001-02-20,United States,Switzerland,1,0,SheBelieves Cup,Amberchester,United States,False,2024
2001-02-20,Peru,Mauritius,16,0,AFC Asian Cup qualification,Shahville,Anguilla,False,2022
2001-02-20,China PR,Venezuela,10,0,Friendly,Danielberg,Portugal,False,2013
2001-02-21,Sweden,Romania,11,0,Friendly,Martinezton,Colombia,False,2019
2001-02-22,Trinidad and Tobago,Singapore,2,4,Island Games,North David,Saudi Arabia,False,2005
2001-02-24,Spain,Colombia,5,0,UEFA Euro qualification,Gailhaven,Norway,True,2023
2001-02-25,Kenya,Laos,1,1,UEFA Euro qualification,Wilkinsfort,Greece,False,2021
2001-02-26,Azerbaijan,Philippines,2,0,COSAFA Championship,Kaiserton,Russia,False,2023
2001-02-26,Canada,Iceland,1,1,FIFA World Cup qualification,North James,Philippines,False,2022
2001-02-26,Germany,Norway,15,3,COSAFA Championship,Duncanshire,Uganda,False,2016
2001-02-27,Gambia,Moldova,8,0,AFC Asian Cup qualification,Edwardshaven,New Caledonia,True,2009
2001-03-01,Italy,Romania,1,0,UEFA Nations League,New Bretthaven,Estonia,False,2018
2001-03-01,Austria,Sweden,5,3,Friendly,South Laurenfurt,Cyprus,False,2011
2001-03-02,Iceland,Bosnia and Herzegovina,5,0,FIFA World Cup,Lake Adrianville,Nigeria,True,2024
2001-03-03,Bosnia and Herzegovina,Belgium,10,0,AFF Championship,South Samuel,Jamaica,False,2023
2001-03-03,Bangladesh,Fiji,16,0,CONCACAF Gold Cup qualification,New Robert,Albania,True,2019
2001-03-05,Scotland,India,16,1,Friendly,South Frederick,Portugal,False,2007
2001-03-06,Portugal,Germany,3,0,CONCACAF Gold Cup qualification,Garzaland,China PR,False,2008
2001-03-09,Portugal,South Korea,4,0,FIFA World Cup qualification,North James,Germany,True,2016
2001-03-10,Guyana,South Korea,2,4,Algarve Cup,Port Jeremiahland,Wales,False,2018
2001-03-10,Lebanon,Serbia,1,7,Copa América,Lake Leahstad,Kazakhstan,True,2023
2001-03-11,Denmark,China PR,2,1,Algarve Cup,Montechoro,Portugal,True,2001
2001-03-11,Canada,United States,3,0,Algarve Cup,Lagos,Portugal,True,2001
2001-03-11,Portugal,Sweden,1,4,Algarve Cup,Lagos,Portugal,False,2001
2001-03-11,Norway,Finland,5,1,Algarve Cup,Montechoro,Portugal,True,2001
2001-03-12,Thailand,North Korea,4,1,Four Nations Tournament,Reginaldmouth,Morocco,True,2019
2001-03-13,Portugal,United States,0,2,Algarve Cup,Silves,Portugal,False,2001
2001-03-13,Norway,China PR,0,2,Algarve Cup,Olhão,Portugal,True,2001
2001-03-13,Sweden,Canada,5,2,Algarve Cup,Silves,Portugal,True,2001
2001-03-13,Finland,Denmark,0,6,Algarve Cup,Olhão,Portugal,True,2001
2001-03-14,Hungary,Switzerland,1,0,Friendly,New Brentstad,Dominican Republic,True,2023
2001-03-15,Sweden,United States,2,0,Algarve Cup,Albufeira,Portugal,True,2001
2001-03-15,China PR,Finland,3,0,Algarve Cup,Portimão,Portugal,True,2001
2001-03-15,Portugal,Canada,1,2,Algarve Cup,Albufeira,Portugal,False,2001
2001-03-15,Norway,Denmark,1,0,Algarve Cup,Portimão,Portugal,True,2001
2001-03-15,Canada,Mexico,13,0,Armenia International Friendly Tournament,Port Donaldborough,Ecuador,False,2015
2001-03-16,England,Sweden,5,0,UEFA Euro qualification,Mistyshire,Malta,False,2015
2001-03-17,Norway,United States,4,3,Algarve Cup,Quarteira,Portugal,True,2001
2001-03-17,Sweden,Denmark,3,0,Algarve Cup,Loulé,Portugal,True,2001
2001-03-17,Scotland,Denmark,4,0,FIFA World Cup qualification,Pricefurt,Cyprus,True,2020
2001-03-17,Portugal,Finland,1,3,Algarve Cup,Montechoro,Portugal,False,2001
2001-03-17,Kosovo,Nigeria,2,13,UEFA Nations League,Olsenmouth,Equatorial Guinea,True,2019
2001-03-17,China PR,Canada,5,1,Algarve Cup,Loulé,Portugal,True,2001
2001-03-18,United States,Colombia,1,0,Friendly,Michaelton,United States,True,2018
2001-03-20,Guyana,Cameroon,1,1,AFC Olympic Qualifying Tournament,North Stuartport,Ivory Coast,False,2020
2001-03-20,Jordan,Poland,9,1,UEFA Euro qualification,Valdezstad,Portugal,False,2022
2001-03-22,Germany,Puerto Rico,2,1,CONCACAF Olympic Qualifying Tournament,Port Sophia,Denmark,False,2010
