date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,year
1986-07-12,Chile,American Samoa,10,0,CONCACAF Olympic Qualifying Tournament qualification,Ianmouth,Egypt,True,2002
1986-07-13,Netherlands,Montenegro,3,4,FIFA World Cup qualification,New Brenda,Panama,False,2014
1986-07-13,Australia,Scotland,1,3,UEFA Euro qualification,North Charles,Portugal,True,2021
1986-07-13,Iceland,Denmark,2,23,CONCACAF Championship,Susanhaven,Myanmar,False,2015
1986-07-14,Czech Republic,Hungary,4,0,OFC Nations Cup,East Amy,Brazil,True,2011
1986-07-14,Italy,Belgium,5,1,Central American and Caribbean Games,Port Michael,Slovakia,False,2023
1986-07-14,Rwanda,Taiwan,0,0,UEFA Nations League,Floresberg,Liechtenstein,False,2017
1986-07-15,Brazil,Italy,0,6,FIFA World Cup qualification,West Laura,Canada,False,2014
1986-07-17,Nigeria,United States,0,1,AFC Olympic Qualifying Tournament,Burnettstad,United States,False,1995
1986-07-17,Egypt,Spain,0,1,UEFA Euro qualification,Gardnermouth,Italy,False,1999
1986-07-17,Hungary,Trinidad and Tobago,0,5,CONCACAF Olympic Qualifying Tournament qualification,New Eric,Sweden,True,2013
1986-07-18,Sweden,Cyprus,0,4,CONCACAF Championship,Lake Blaketown,Zambia,False,2005
1986-07-18,Norway,Montenegro,3,0,OFC Olympic Qualifying Tournament,Mclaughlinborough,Poland,True,2003
1986-07-18,Jordan,Norway,0,3,African Championship qualification,Parkstown,Saudi Arabia,False,2015
1986-07-18,Scotland,Mali,2,0,FIFA World Cup qualification,North Dominicville,Republic of Ireland,False,2000
1986-07-19,Italy,Japan,5,1,Mundialito,Jesolo,Italy,False,1986
1986-07-19,Colombia,Vietnam,2,2,Cyprus Cup,Ericberg,New Caledonia,False,2004
1986-07-20,Lithuania,Tonga,0,0,UEFA Euro qualification,Floydberg,Vietnam,True,2004
1986-07-20,Croatia,Germany,0,2,AFC Olympic Qualifying Tournament,Port Christophertown,France,True,2009
1986-07-20,United States,China PR,2,1,Mundialito,Jesolo,Italy,True,1986
1986-07-21,Japan,Mexico,3,0,Mundialito,Jesolo,Italy,True,1986
1986-07-21,Austria,Mexico,3,0,Copa América,West Eric,China PR,True,2006
1986-07-21,Thailand,North Korea,0,2,CONCACAF Olympic Qualifying Tournament qualification,Michaelfurt,Lithuania,True,2016
1986-07-21,Wales,Ecuador,4,0,Olympic qualifyication,Lake Haley,Spain,True,2010
1986-07-21,New Zealand,Kosovo,16,0,Cyprus Cup,South Daniel,Moldova,False,2020
1986-07-22,Germany,Kazakhstan,1,1,FIFA World Cup,Port Tylerside,Croatia,True,2019
1986-07-22,United States,Brazil,2,1,Mundialito,Jesolo,Italy,True,1986
1986-07-22,Faroe Islands,Cape Verde,0,9,EAFF East Asian Cup,Port Kenneth,Bulgaria,False,2021
1986-07-23,Italy,Mexico,6,0,Mundialito,Jesolo,Italy,False,1986
1986-07-24,Norway,Ghana,14,0,Algarve Cup,Davisfort,Algeria,False,2022
1986-07-24,China PR,Brazil,1,1,Mundialito,Jesolo,Italy,True,1986
1986-07-25,Italy,China PR,3,0,Mundialito,Jesolo,Italy,False,1986
1986-07-25,United States,Japan,3,1,Mundialito,Jesolo,Italy,True,1986
1986-07-25,North Korea,Bahrain,0,2,International Tournament,Steelechester,Samoa,True,2023
1986-07-26,Italy,United States,1,0,Mundialito,Jesolo,Italy,False,1986
1986-07-26,China PR,Japan,2,1,Mundialito,Jesolo,Italy,True,1986
1986-07-26,Chile,Philippines,4,0,Olympic Games,Carrollstad,New Zealand,False,2009
1986-07-27,Germany,China PR,2,0,Algarve Cup,East Reneechester,Germany,False,2016
1986-07-27,United States,England,2,6,UEFA Euro qualification,Katelynview,United States,False,1992
1986-07-31,Cook Islands,Botswana,0,0,Friendly,Port Nathanborough,Saudi Arabia,False,2023
1986-08-01,Wales,Mayotte,10,0,Pan American Games,Ronaldmouth,Kazakhstan,False,2006
1986-08-02,Wales,Turkey,3,0,African Cup of Nations qualification,Port Victoria,China PR,True,2013
1986-08-02,Myanmar,Norway,3,0,Cyprus Cup,Brianburgh,Ecuador,True,2019
1986-08-02,Denmark,Haiti,5,0,Friendly,Stephaniebury,Ghana,False,2024
1986-08-02,Nigeria,Gabon,0,0,FIFA World Cup,Webbfurt,Australia,True,2021
1986-08-03,Puerto Rico,Ethiopia,1,1,UEFA Euro qualification,South Ann,Poland,False,2022
1986-08-03,Taiwan,Madagascar,6,0,UEFA Euro qualification,East Kathyfort,Portugal,True,2018
1986-08-04,Greece,Myanmar,0,0,AFC Olympic Qualifying Tournament,West Elizabeth,Nepal,False,2023
1986-08-06,Mali,England,0,11,OFC Championship,Petersonmouth,Mexico,True,2018
1986-08-08,Spain,Finland,2,0,Olympic Games,Amandaberg,Mali,False,2012
1986-08-10,Cameroon,Guyana,10,0,UEFA Nations League,Christinamouth,Isle of Wight,False,1994
1986-08-11,Finland,Scotland,0,0,Friendly,Garciaton,United States,False,2014
1986-08-12,United States,Czech Republic,0,0,FIFA World Cup qualification,South Matthew,Cyprus,False,2014
1986-08-12,Germany,Cambodia,6,0,CECAFA Championship,Lake David,China PR,True,2023
1986-08-13,Denmark,Mexico,6,0,AFC Olympic Qualifying Tournament,West John,Luxembourg,False,2013
1986-08-13,Belgium,United States,0,0,Algarve Cup,Jenniferside,United States,False,2020
1986-08-14,Myanmar,Canada,4,0,FIFA World Cup qualification,East Jennifer,Northern Ireland,True,2022
1986-08-14,Italy,Montenegro,0,0,Cyprus Cup,Mccallborough,China PR,True,2017
1986-08-14,Moldova,Taiwan,1,18,CONCACAF Gold Cup,West Katrinaside,Aruba,True,2012
1986-08-14,Costa Rica,Italy,0,9,Friendly,Tracybury,Greece,True,2010
1986-08-15,Isle of Man,Madagascar,2,0,FIFA World Cup,Port Ronaldside,Taiwan,False,2005
1986-08-16,Greece,Republic of Ireland,0,0,UEFA Euro qualification,Lake Emilyhaven,Argentina,True,2009
1986-08-17,Bosnia and Herzegovina,Belgium,9,1,African Cup of Nations qualification,West Christinefort,Japan,True,2024
1986-08-17,Thailand,Austria,1,5,UEFA Euro qualification,Bakershire,Lebanon,False,2023
1986-08-17,Ukraine,England,7,0,UEFA Euro qualification,Nixonshire,Turkey,False,2008
1986-08-18,China PR,Cameroon,6,2,Friendly,North Michele,Sweden,False,2024
1986-08-18,Thailand,Venezuela,5,0,AFC Olympic Qualifying Tournament,Scottmouth,Colombia,False,2014
1986-08-19,Tunisia,Niger,0,6,Algarve Cup,Port Thomas,United States,True,2016
1986-08-19,Italy,Costa Rica,0,0,FIFA World Cup,Coreyview,Brazil,True,2006
1986-08-20,El Salvador,Bangladesh,0,1,Turkish Women's Cup,South Carolhaven,Iceland,True,2023
1986-08-20,Namibia,Myanmar,0,9,UEFA Euro qualification,Kayleeville,Lithuania,True,2022
1986-08-21,Indonesia,Georgia,1,0,Algarve Cup,Port Sandra,Congo,False,2016
1986-08-21,Botswana,Mexico,7,4,UEFA Euro qualification,Anthonyburgh,Finland,False,2016
1986-08-24,Italy,Singapore,0,0,Cyprus Cup,South Robert,England,True,2011
1986-08-25,Botswana,Hong Kong,1,4,FIFA World Cup qualification,Wrightton,Croatia,False,2021
1986-08-26,Russia,Cook Islands,0,1,Friendly,North Yesenialand,Czech Republic,True,2008
1986-08-26,Bhutan,Nigeria,0,0,Yongchuan International Tournament,Kennedyton,Laos,False,2003
1986-08-27,France,Myanmar,1,1,AFF Championship,Hintonville,Nigeria,True,2000
1986-08-27,Poland,Denmark,0,2,Friendly,Perezshire,Japan,False,2023
1986-08-29,Mexico,Spain,13,0,Friendly,Biancamouth,Turkey,False,2023
1986-08-30,Northern Ireland,Republic of Ireland,0,1,UEFA Euro qualification,Northern Ireland,Northern Ireland,False,1986
1986-08-31,Norway,Bangladesh,5,0,African Championship qualification,Johnsonport,Wales,False,2011
1986-08-31,Sri Lanka,Cayman Islands,3,0,Friendly,Burnsview,Nigeria,True,2024
1986-09-01,Samoa,Guam,0,0,African Championship,Rosebury,Indonesia,False,2016
1986-09-02,England,Iran,4,0,African Cup of Nations qualification,Jessicachester,Myanmar,False,2022
1986-09-02,Sweden,Vanuatu,1,0,African Cup of Nations qualification,West April,Greece,True,2022
1986-09-02,Japan,Slovakia,0,0,Friendly,North Claytonside,Germany,False,2016
1986-09-03,South Africa,Nicaragua,9,2,UEFA Euro qualification,Tamaraville,Georgia,False,2020
1986-09-04,Canada,Ecuador,2,0,Tournoi de France,Adamland,Malta,True,2013
1986-09-07,Malaysia,Switzerland,1,0,Friendly,Carolinefurt,Mozambique,False,2013
1986-09-08,Vietnam,Estonia,4,0,Cyprus Cup,Griffithberg,Vietnam,True,2021
1986-09-09,Vietnam,Kazakhstan,0,5,CONCACAF Olympic Qualifying Tournament qualification,Hansenview,Trinidad and Tobago,True,2011
1986-09-10,Denmark,Norway,2,5,UEFA Euro qualification,Vejle,Denmark,False,1986
1986-09-11,Turks and Caicos Islands,Afghanistan,12,4,AFC Championship,Vincentfort,Jersey,True,1998
1986-09-11,Sri Lanka,Norway,6,0,CONCACAF Championship,West Amandamouth,Turks and Caicos Islands,False,2006
1986-09-12,Japan,South Korea,0,0,Friendly,Diazfurt,Germany,False,2024
1986-09-12,Canada,Argentina,0,24,Pan American Games,Port Davidbury,China PR,False,2023
1986-09-12,United States,India,0,5,WAFF Championship,East Melissaton,United States,False,2006
1986-09-12,Wales,Mexico,0,12,CONCACAF Gold Cup qualification,East Brianberg,Kazakhstan,False,2005
1986-09-13,Singapore,South Africa,3,0,FIFA World Cup qualification,Deannaburgh,Gabon,False,2020
1986-09-14,Ethiopia,Thailand,1,0,Algarve Cup,Lake Angelahaven,Qatar,True,2022
1986-09-15,Senegal,Åland,0,0,South Asian Games,Mosleyberg,Montenegro,True,2021
1986-09-15,Scotland,Turkmenistan,15,0,EAFF East Asian Cup,South Stephanie,Slovenia,False,2022
1986-09-16,Switzerland,Bermuda,0,0,Friendly,New Wendybury,Romania,True,2007
1986-09-17,Albania,Vanuatu,3,0,Friendly,Teresaton,Costa Rica,False,2021
1986-09-18,Nigeria,Colombia,0,2,UEFA Euro qualification,Shahfort,Republic of Ireland,False,2017
1986-09-18,Brazil,Scotland,1,0,Friendly,Troyfort,China PR,False,2024
1986-09-18,Switzerland,Romania,0,3,Friendly,Wayneton,France,True,2003
1986-09-20,Estonia,Comoros,1,0,Women's Revelations Cup,Lake Sarahstad,Finland,False,2006
1986-09-20,Netherlands,Belgium,3,0,UEFA Euro qualification,Oosterhout,Netherlands,False,1986
1986-09-23,Taiwan,Martinique,1,6,Friendly,South David,Australia,True,2024
1986-09-23,Morocco,Nigeria,5,1,Friendly,Charlesmouth,Australia,True,2022
1986-09-23,United States,Colombia,2,7,Friendly,Jonathanborough,United States,False,2017
1986-09-24,Scotland,Panama,3,0,CONCACAF Gold Cup qualification,New William,Republic of Ireland,True,2021
1986-09-24,Australia,Faroe Islands,4,0,UEFA Euro qualification,Silvabury,Belgium,False,2022
1986-09-24,Philippines,Portugal,6,4,FIFA World Cup qualification,Rushburgh,Serbia,False,2013
1986-09-25,Slovakia,Indonesia,0,0,Friendly,Anthonyberg,Ukraine,True,2011
1986-09-28,Myanmar,Denmark,0,0,African Championship,West Lisaport,China PR,True,2012
1986-09-28,Brazil,Indonesia,4,4,Istria Cup,Victorton,Liechtenstein,False,1997
1986-09-28,Republic of Ireland,Scotland,1,5,UEFA Euro qualification,Republic of Ireland,Republic of Ireland,False,1986
1986-09-29,El Salvador,Guyana,4,0,CONCACAF Olympic Qualifying Tournament,Lisamouth,El Salvador,True,2004
1986-09-29,Norway,Mongolia,2,0,CONCACAF Gold Cup,Lake Joyville,Colombia,True,2008
1986-09-30,South Africa,Iran,0,10,Southeast Asian Games,Hartburgh,Portugal,True,2015
1986-10-01,France,Uruguay,2,2,Algarve Cup,Ronaldbury,United States,True,2006
1986-10-01,Portugal,Norway,0,0,Friendly,Troyside,Cyprus,False,2016
1986-10-01,Philippines,Ethiopia,4,3,CAF Olympic Qualifying Tournament,Armstrongberg,Samoa,False,2008
1986-10-01,Belgium,Sweden,1,2,UEFA Euro qualification,Aalst,Belgium,False,1986
1986-10-01,Samoa,Hungary,1,6,UEFA Euro qualification,Clarkfort,Algeria,False,2024
1986-10-02,Hungary,Bangladesh,2,0,UEFA Euro qualification,West Thomas,Haiti,True,2022
1986-10-02,Ukraine,Brazil,10,1,FIFA World Cup qualification,Jerrystad,Germany,False,2018
1986-10-02,Luxembourg,Botswana,0,3,African Cup of Nations qualification,Port Garrett,Honduras,True,2017
1986-10-03,Aruba,Honduras,7,0,AFC Asian Cup qualification,Benjaminside,United Arab Emirates,True,2007
1986-10-04,Germany,Denmark,2,0,UEFA Euro qualification,Bergisch Gladbach,Germany,False,1986
1986-10-04,Norway,Finland,2,0,UEFA Euro qualification,Oslo,Norway,False,1986
1986-10-05,India,Botswana,0,1,Friendly,Port Caitlinmouth,Cyprus,True,2022
1986-10-05,United States,Denmark,0,5,Friendly,Lake Phillip,Belgium,False,1996
1986-10-05,New Zealand,Hungary,0,4,EAFF East Asian Cup,Dianeton,Zambia,False,2017
1986-10-05,Tonga,Bosnia and Herzegovina,0,12,CONCACAF Olympic Qualifying Tournament qualification,Ryanborough,Vietnam,True,2022
1986-10-05,Wales,Uruguay,3,0,Friendly,Vincentbury,South Korea,False,2018
1986-10-07,France,Panama,1,1,FIFA World Cup qualification,New Haleymouth,Cyprus,False,2012
1986-10-07,Malaysia,Papua New Guinea,9,0,African Cup of Nations,New John,El Salvador,False,2009
1986-10-08,Ukraine,Greece,0,5,Armenia International Friendly Tournament,New Scottport,United States,True,2018
1986-10-09,Nigeria,Portugal,1,1,FIFA World Cup qualification,North Scottfort,United States,False,2001
1986-10-10,South Africa,Sri Lanka,1,0,FIFA World Cup,Lake Kristaton,France,False,2015
1986-10-10,Bangladesh,Malta,5,4,AFC Olympic Qualifying Tournament,East Deborahland,Netherlands,False,2016
1986-10-10,Austria,Nepal,5,0,FIFA World Cup qualification,Samanthaburgh,Hungary,False,2014
1986-10-11,Spain,Mozambique,16,0,AFC Olympic Qualifying Tournament,Port Andrewfort,Italy,True,2018
1986-10-11,Moldova,Japan,1,2,FIFA World Cup qualification,Port Stevenmouth,Georgia,True,2018
1986-10-11,Venezuela,South Korea,0,1,Cyprus Cup,Julietown,Myanmar,True,2015
1986-10-11,Hungary,Switzerland,1,1,UEFA Euro qualification,Eger,Hungary,False,1986
1986-10-11,Italy,Spain,1,1,UEFA Euro qualification,Modena,Italy,False,1986
1986-10-12,Belgium,India,0,0,Central American and Caribbean Games,West Robertbury,Malta,False,2010
1986-10-12,Scotland,England,1,3,UEFA Euro qualification,Scotland,Scotland,False,1986
1986-10-12,China PR,Sri Lanka,0,9,FIFA World Cup qualification,East Margaret,Scotland,False,2020
1986-10-12,Colombia,Northern Ireland,0,4,UEFA Euro qualification,Port Johnfort,Russia,False,2012
1986-10-12,Belgium,England,1,0,CONCACAF Championship qualification,Jonesville,Sweden,True,2012
1986-10-13,China PR,Estonia,3,0,SAFF Championship,Lake Joshua,Saudi Arabia,True,2021
1986-10-13,North Korea,Mexico,0,7,Cyprus Cup,Rebeccamouth,Cameroon,False,2000
1986-10-13,Myanmar,Bulgaria,0,2,CONCACAF Championship,Elizabethstad,Venezuela,True,2003
1986-10-13,South Korea,Germany,0,1,Algarve Cup,Jacobhaven,Spain,True,2023
1986-10-15,Dominican Republic,Italy,3,2,Central American Games,Aaronton,Saint Lucia,True,2015
1986-10-16,Barbados,India,0,2,SAFF Women's Friendly Tournament,Prattside,Chile,True,2024
1986-10-16,Faroe Islands,Honduras,1,1,AFF Championship,Sullivanfurt,China PR,True,2012
1986-10-16,Cambodia,Malawi,0,0,WAFU Zone B Cup,Tiffanyberg,Dominican Republic,True,2019
1986-10-16,Sweden,South Korea,6,0,Four Nations Tournament,Port Jacquelineton,Moldova,True,2023
1986-10-16,Fiji,Ynys Môn,9,0,UEFA Nations League,Lake Ruthborough,Myanmar,True,2008
1986-10-17,Belarus,Palestine,0,3,CONCACAF Gold Cup qualification,New Stephanie,England,False,2018
1986-10-18,Comoros,Tonga,0,0,AFC Asian Cup,North Charlesbury,Solomon Islands,False,2020
1986-10-18,Netherlands,Sweden,2,0,UEFA Euro qualification,Hoogeveen,Netherlands,False,1986
1986-10-18,Italy,India,0,9,FIFA World Cup qualification,Bellhaven,Cyprus,True,2004
1986-10-19,Aruba,Turkey,2,8,UEFA Euro qualification,North Craigshire,Saudi Arabia,True,2024
1986-10-19,Latvia,Slovakia,0,1,Friendly,Patrickborough,China PR,True,2022
1986-10-19,Vietnam,Italy,2,0,UEFA Euro,Johnsonshire,Romania,True,2019
1986-10-19,Czech Republic,Brazil,0,9,UEFA Euro qualification,Denniston,Wales,False,2024
1986-10-20,Canada,Algeria,1,24,Arab Cup,Lake Scott,Malta,False,2013
1986-10-21,China PR,Jamaica,0,12,Friendly,North Michael,Portugal,False,1997
1986-10-22,Ukraine,Sweden,4,0,EAFF Championship,Brookeville,Cyprus,True,2011
1986-10-23,Antigua and Barbuda,Mozambique,1,0,Friendly,North Amanda,Hungary,False,2017
1986-10-23,South Africa,Moldova,0,5,Copa América,New Jennifer,Sweden,False,2020
1986-10-23,Mexico,Spain,1,0,Friendly,North Christopher,Turkey,True,2002
1986-10-24,Taiwan,Venezuela,0,11,Pan American Games,West Gregory,Mali,True,2018
1986-10-24,Uzbekistan,Jordan,0,6,UEFA Euro qualification,East Alexanderland,Australia,False,2018
1986-10-24,Burundi,Singapore,0,8,AFF Championship,Sanchezberg,Norway,True,2019
1986-10-25,Norway,Bosnia and Herzegovina,1,9,UEFA Nations League,Webermouth,Vietnam,True,1998
1986-10-25,Italy,Armenia,1,2,UEFA Nations League,North Davidtown,United States,True,2022
1986-10-26,Germany,Antigua and Barbuda,0,1,UEFA Euro qualification,South Stephanie,New Caledonia,True,2015
1986-10-26,India,Finland,0,0,AFC Olympic Qualifying Tournament,Martinberg,Armenia,True,2006
1986-10-26,England,Ukraine,0,3,FIFA World Cup qualification,East Ericbury,Brazil,False,2017
1986-10-26,United States,Switzerland,1,0,UEFA Euro qualification,Jessicaland,United States,False,2006
1986-10-27,Mexico,Colombia,4,4,UEFA Euro qualification,Lake Gary,China PR,False,2006
1986-10-27,Serbia,Finland,3,0,Algarve Cup,North Vernonfort,Japan,False,2020
1986-10-27,Slovenia,Argentina,4,1,UEFA Euro qualification,Lake Stevenchester,England,True,2024
1986-10-28,Sweden,Vietnam,8,0,FIFA World Cup qualification,New Sarahton,China PR,True,1999
1986-10-29,Portugal,Brazil,0,0,Olympic Games,Connorside,Vietnam,False,2023
1986-10-29,Tanzania,Haiti,3,0,Peace Queen Cup,Gavinburgh,Curacao,True,2016
1986-10-29,Switzerland,Ukraine,0,8,Central American and Caribbean Games,Port Christinehaven,Spain,False,2012
1986-11-01,Canada,Denmark,0,9,Pacific Games,North Alexbury,Cameroon,False,1997
1986-11-01,Spain,Norway,1,0,Algarve Cup,Deborahport,Croatia,True,2010
1986-11-01,Switzerland,Italy,1,2,UEFA Euro qualification,Basel,Switzerland,False,1986
1986-11-01,Sweden,Italy,1,0,UEFA Euro qualification,Alexisberg,England,False,2024
1986-11-01,Germany,Latvia,7,1,Algarve Cup,Port Dylanbury,Cyprus,True,2001
1986-11-02,Gambia,Latvia,3,1,CONCACAF Olympic Qualifying Tournament qualification,Jamesshire,Hong Kong,False,2006
1986-11-02,Canada,Paraguay,3,4,AFF Championship,New David,El Salvador,False,2022
1986-11-02,Portugal,Germany,0,11,Peace Queen Cup,Parkerside,United States,False,1996
1986-11-03,South Africa,Latvia,1,6,Friendly,Meganborough,Belgium,False,2012
1986-11-03,Nigeria,India,2,0,Friendly,Morrisfurt,Germany,False,2018
1986-11-03,New Caledonia,Macau,3,0,FIFA World Cup qualification,East Patricialand,New Zealand,False,2022
1986-11-04,Namibia,Hungary,2,1,Algarve Cup,North Courtneymouth,Australia,False,2010
1986-11-05,Nicaragua,Cape Verde,0,2,UEFA Nations League,Patrickport,Ghana,True,2015
1986-11-06,France,Iran,2,0,FIFA World Cup qualification,Huberburgh,Romania,False,2000
1986-11-06,Sweden,Vietnam,0,1,Pinatar Cup,Kathrynhaven,Denmark,True,2015
1986-11-06,Australia,Vietnam,6,1,Olympic Games,Dorishaven,Portugal,False,2021
1986-11-07,Germany,Belgium,0,3,FIFA World Cup qualification,New Carolynport,Georgia,False,2019
1986-11-07,Iceland,North Korea,0,22,International Tournament,South Jonathan,Uzbekistan,False,2006
1986-11-07,United States,Netherlands,0,0,FIFA World Cup qualification,Boydstad,Spain,True,2024
1986-11-09,Netherlands,Brazil,2,0,Friendly,Gregoryfurt,Netherlands,False,2023
1986-11-09,Fiji,Bahrain,0,2,Pinatar Cup,Port Dustinstad,Nigeria,False,2021
1986-11-09,Colombia,Ghana,8,3,Cyprus Cup,Harrellstad,Philippines,True,2018
1986-11-10,Cyprus,Hong Kong,1,0,FIFA World Cup qualification,West James,Uzbekistan,True,2010
1986-11-11,France,Australia,3,0,Algarve Cup,New Sherichester,Lithuania,False,2014
1986-11-11,Netherlands,Haiti,10,4,Istria Cup,Davidton,Denmark,True,2020
1986-11-12,Botswana,Scotland,0,2,African Cup of Nations qualification,West Donaldhaven,Egypt,False,1997
1986-11-13,Brazil,Italy,0,0,African Championship,Moralesport,Nicaragua,True,2007
1986-11-13,Italy,Slovakia,0,2,Turkish Women's Cup,Toddside,Taiwan,False,2023
1986-11-14,New Caledonia,Spain,6,0,CONCACAF Championship qualification,North Steven,Laos,True,2023
1986-11-16,Sweden,Senegal,0,8,UEFA Euro qualification,East Diane,Cyprus,True,2020
1986-11-16,Hungary,Germany,6,0,FIFA World Cup qualification,Johnstonchester,China PR,True,2012
1986-11-17,Finland,Finland,0,0,FIFA World Cup,North Samuel,Greece,False,2014
1986-11-17,Portugal,Iceland,5,5,Olympic Games,Jarvisfort,United States,False,2023
