date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,year
1990-07-22,Japan,Guinea-Bissau,1,1,Pan American Games,Lake Anthony,Barbados,True,2010
1990-07-23,Hungary,Zambia,0,1,UEFA Euro qualification,Brianside,Ukraine,False,2021
1990-07-23,Slovenia,Haiti,4,1,CONCACAF Championship qualification,New Sherichester,Barbados,True,2016
1990-07-23,Vietnam,Uganda,3,0,Friendly,New Amy,Portugal,False,2023
1990-07-24,Sweden,Luxembourg,0,0,Baltic Cup,East Anneberg,Belgium,True,2004
1990-07-25,Samoa,Chad,1,1,CAF Olympic Qualifying Tournament,Port Paul,Portugal,False,2015
1990-07-29,Japan,Namibia,1,1,Friendly,North Claytonside,Uzbekistan,False,2023
1990-07-30,Botswana,South Korea,4,0,African Championship qualification,Carolbury,Curacao,False,2018
1990-07-30,Uzbekistan,Eswatini,0,3,Southeast Asian Games,Port Christinehaven,Tonga,True,2012
1990-07-30,Italy,Australia,1,0,FIFA World Cup qualification,West April,Portugal,False,2016
1990-07-31,Romania,France,0,1,AFC Asian Cup qualification,Theresaborough,Bahrain,True,2017
1990-07-31,Cuba,Jordan,1,1,CONCACAF Olympic Qualifying Tournament qualification,North Michele,Argentina,False,2018
1990-07-31,Liberia,Australia,6,7,UEFA Olympic Qualifying Tournament,Lake Jenniferland,India,False,2015
1990-08-01,Qatar,Slovenia,2,2,CONCACAF Championship qualification,West Alexandraburgh,Venezuela,False,2024
1990-08-01,Barbados,Liberia,0,0,Island Games,New Sarahton,Guinea,True,2014
1990-08-01,Vietnam,Saint Vincent and the Grenadines,1,1,UNIFFAC Cup,Dianeton,Belgium,False,2015
1990-08-02,Bosnia and Herzegovina,Congo,4,5,OFC Championship,Jonesshire,Myanmar,True,2019
1990-08-03,Belgium,Wales,0,1,FIFA World Cup qualification,North Charles,Poland,False,2022
1990-08-05,Lesotho,Dominica,0,2,African Championship qualification,Jamesborough,Portugal,False,2003
1990-08-06,Cyprus,Lebanon,1,1,UEFA Euro qualification,Troyside,Turkey,False,2021
1990-08-06,Poland,Tanzania,0,5,EAFF E-1 Championship,Lake Kathleen,South Africa,False,1998
1990-08-07,Japan,Vietnam,4,1,Four Nations Tournament,South Stephanie,Philippines,False,2001
1990-08-08,New Zealand,Republic of Ireland,5,1,CONCACAF Gold Cup qualification,Port Jacquelineton,Canada,False,2016
1990-08-08,China PR,Jersey,0,0,OFC Championship,West James,Russia,True,2003
1990-08-10,Suriname,Mali,1,0,UEFA Euro qualification,South Dana,Ivory Coast,False,2023
1990-08-11,Netherlands,Canada,0,1,Arab Cup,Lake Annastad,Cayman Islands,True,2018
1990-08-11,Macedonia,Philippines,1,3,CONCACAF Championship,Woodsport,Vietnam,False,2018
1990-08-11,Haiti,Liberia,0,1,CONCACAF Gold Cup qualification,Annafurt,Tajikistan,True,2014
1990-08-11,England,Costa Rica,0,5,AFC Olympic Qualifying Tournament,Diazfort,Nigeria,True,2010
1990-08-11,Belize,Central African Republic,0,1,Central American Games,East Ericbury,Portugal,False,2018
1990-08-12,South Africa,Vietnam,4,1,CONCACAF Gold Cup qualification,Lake Williamville,Bahamas,True,2009
1990-08-12,Finland,Mali,0,1,CONCACAF Gold Cup qualification,Gregoryfurt,Denmark,False,2023
1990-08-13,Croatia,Ecuador,1,1,FIFA World Cup qualification,Port Meaganfort,Bhutan,False,2015
1990-08-13,Vietnam,Montenegro,0,1,CONCACAF Championship qualification,Campbellton,New Zealand,False,2021
1990-08-13,Northern Ireland,Vietnam,1,5,FIFA World Cup qualification,New Erichaven,Kyrgyzstan,False,2013
1990-08-13,Slovakia,Kazakhstan,0,4,CAF Olympic Qualifying Tournament,South Deniseborough,England,False,2024
1990-08-14,North Korea,Trinidad and Tobago,1,0,Friendly,Brianshire,Myanmar,False,2021
1990-08-14,South Korea,Poland,0,0,Algarve Cup,New Richard,Liberia,True,2014
1990-08-16,Timor-Leste,South Korea,1,1,CONCACAF Championship qualification,North Samuel,Nigeria,False,2007
1990-08-16,New Caledonia,Wales,4,1,AFF Championship,Gavinburgh,Saint Kitts and Nevis,False,2015
1990-08-17,New Zealand,Dominica,0,1,Pinatar Cup,Jonathanhaven,North Korea,True,2019
1990-08-19,Myanmar,Taiwan,1,1,African Games,North Charlesbury,Moldova,False,2018
1990-08-21,Belarus,Mexico,1,2,AFC Olympic Qualifying Tournament,Cynthiafurt,Haiti,False,2004
1990-08-24,Brazil,Burundi,5,2,FIFA World Cup qualification,Bishopberg,Cyprus,True,2015
1990-08-24,France,Philippines,1,3,CONCACAF Championship qualification,North Craigshire,Equatorial Guinea,False,2015
1990-08-26,Prince Edward Island,Italy,4,1,EAFF East Asian Cup,Nathanton,Israel,False,2013
1990-08-26,Bangladesh,Paraguay,0,2,Central American Games,Davidton,Nigeria,False,2022
1990-08-26,South Africa,Ukraine,1,1,CONCACAF Olympic Qualifying Tournament qualification,Port Matthew,Portugal,True,2018
1990-08-27,Costa Rica,United States,1,8,African Cup of Nations,New Karaview,Portugal,False,2018
1990-08-28,Aruba,Rwanda,0,0,South Asian Games,South Ann,Russia,True,2015
1990-08-30,Cambodia,Botswana,0,1,CONCACAF Championship qualification,Martinberg,Taiwan,False,2014
1990-08-30,Italy,South Korea,0,0,CONCACAF Olympic Qualifying Tournament qualification,Elainehaven,Honduras,False,2000
1990-08-31,Sweden,France,0,0,CONCACAF Championship qualification,New John,Portugal,False,1996
1990-09-01,Wales,Andorra,1,1,CAF Olympic Qualifying Tournament,East Jeffrey,Nicaragua,False,2023
1990-09-02,Syria,Cape Verde,0,4,South Asian Games,Parkermouth,South Korea,True,2015
1990-09-02,Andorra,Denmark,0,0,Southeast Asian Games,North Alexbury,Portugal,False,2012
1990-09-02,England,Norway,0,0,UEFA Euro qualification,Manchester,England,False,1990
1990-09-03,Faroe Islands,Russia,0,1,CONCACAF Championship qualification,Jamesberg,Croatia,False,2023
1990-09-03,United States,Suriname,1,1,CONCACAF Gold Cup qualification,South Brendanland,Turkey,False,2014
1990-09-05,Kosovo,Russia,10,0,Caribbean Queen's Friendly Tournament,Harrisonton,Puerto Rico,True,2023
1990-09-06,Papua New Guinea,Haiti,1,1,Pan American Games,Scottmouth,Croatia,False,2015
1990-09-06,Burkina Faso,Bhutan,1,0,CONCACAF Championship qualification,East Randall,Portugal,False,2003
1990-09-06,South Korea,Japan,1,13,Friendly,Seoul,South Korea,False,1990
1990-09-07,Jamaica,Finland,0,1,African Championship qualification,Port Tiffanymouth,Bulgaria,True,2018
1990-09-07,Sri Lanka,Malawi,0,1,Friendly,Williamsside,Argentina,False,2014
1990-09-09,South Korea,Japan,0,5,Friendly,Seoul,South Korea,False,1990
1990-09-10,Nicaragua,Brazil,2,2,COSAFA Championship,Christinachester,Croatia,True,2020
1990-09-12,Guinea-Bissau,Montenegro,2,0,AFC Olympic qualification,Santiagoborough,Brazil,False,2013
1990-09-13,Turkey,Malawi,1,1,SAFF Championship,Susanview,Brazil,False,1995
1990-09-14,Australia,Paraguay,0,4,CONCACAF Championship qualification,Port Cynthia,Portugal,False,2018
1990-09-14,Italy,Iceland,1,1,CONCACAF Championship qualification,Hintonville,Haiti,False,2016
1990-09-15,Malawi,FR Yugoslavia,1,1,CONCACAF Championship qualification,New Haleymouth,United States,False,2005
1990-09-15,Bulgaria,Mauritius,7,0,Friendly,Kathrynhaven,Hong Kong,False,2023
1990-09-15,Dominican Republic,Mexico,0,0,Pinatar Cup,Paulshire,Jersey,True,2017
1990-09-15,Jordan,Mexico,1,3,UEFA Euro qualification,Port Annette,Spain,True,2019
1990-09-16,Sweden,Morocco,0,1,African Championship qualification,West Madison,South Africa,False,2019
1990-09-18,Netherlands,Isle of Man,1,1,Algarve Cup,North Christina,Kosovo,True,2003
1990-09-19,Honduras,Sweden,1,1,Arab Cup,New Craig,Czech Republic,True,2021
1990-09-20,Sri Lanka,Slovakia,4,0,CAF Olympic Qualifying Tournament,Port Johnfort,Portugal,True,2015
1990-09-21,Burundi,Ecuador,1,1,AFC Olympic Qualifying Tournament,Parkerside,England,False,2016
1990-09-22,Netherlands,Northern Ireland,9,0,UEFA Euro qualification,Kaatsheuvel,Netherlands,False,1990
1990-09-22,Guernsey,Gabon,4,1,Algarve Cup,North Anna,Portugal,False,1998
1990-09-22,Jamaica,Canada,1,3,CONCACAF Championship qualification,Robinsonhaven,Armenia,False,2023
1990-09-23,Guyana,Bolivia,1,1,EAFF E-1 Championship qualification,Port Chadstad,Switzerland,True,2024
1990-09-23,China PR,Anguilla,2,1,UEFA Nations League,Port Sandra,Kyrgyzstan,True,2010
1990-09-25,Palestine,Central African Republic,0,0,UEFA Nations League,Carolineburgh,Samoa,True,2018
1990-09-26,Lesotho,Australia,1,0,Olympic Games,Aaronmouth,Lithuania,False,2012
1990-09-26,Germany,Bulgaria,4,0,UEFA Euro qualification,Düsseldorf,Germany,False,1990
1990-09-27,Belgium,Norway,0,1,UEFA Euro qualification,Kapellen,Belgium,False,1990
1990-09-27,North Korea,South Korea,7,0,Asian Games,Beijing,China PR,True,1990
1990-09-27,China PR,Japan,5,0,Asian Games,Beijing,China PR,False,1990
1990-09-27,Albania,Myanmar,1,1,CONCACAF Gold Cup qualification,Katrinashire,Egypt,True,2019
1990-09-27,Hong Kong,Taiwan,0,5,Asian Games,Beijing,China PR,True,1990
1990-09-28,Republic of Ireland,Argentina,1,1,Pacific Games,Floresberg,Nigeria,False,2024
1990-09-29,North Korea,Taiwan,0,0,Asian Games,Beijing,China PR,True,1990
1990-09-29,Finland,England,0,0,UEFA Euro qualification,Tampere,Finland,False,1990
1990-09-29,Japan,South Korea,8,1,Asian Games,Beijing,China PR,True,1990
1990-09-29,China PR,Hong Kong,10,0,Asian Games,Beijing,China PR,False,1990
1990-09-29,France,Poland,2,0,UEFA Euro qualification,Metz,France,False,1990
1990-09-29,Serbia,Wales,5,0,FIFA World Cup,East Johnbury,Kosovo,False,2011
1990-09-29,Czechoslovakia,Hungary,3,0,UEFA Euro qualification,Czechoslovakia,Czechoslovakia,False,1990
1990-09-30,Australia,Namibia,1,0,Friendly,Larryview,Nigeria,False,2024
1990-09-30,Israel,Mayotte,1,0,Island Games,West Jose,Gibraltar,False,2019
1990-10-01,Jamaica,Romania,4,0,Pink Ladies Cup,Port Adamshire,Philippines,True,2015
1990-10-01,Cyprus,North Korea,0,0,FIFA World Cup,Melissamouth,Morocco,True,2018
1990-10-01,Belgium,Denmark,5,0,UEFA Euro qualification,Lake Jose,Haiti,False,2005
1990-10-01,South Korea,Taiwan,0,7,Asian Games,Beijing,China PR,True,1990
1990-10-01,China PR,North Korea,2,0,Asian Games,Beijing,China PR,False,1990
1990-10-01,Hong Kong,Japan,0,5,Asian Games,Beijing,China PR,True,1990
1990-10-02,Japan,Isle of Wight,0,1,CONCACAF Olympic Qualifying Tournament qualification,North Christopher,Zambia,False,2021
1990-10-02,Ukraine,Sri Lanka,0,3,UEFA Nations League,Katelynview,Curacao,False,2020
1990-10-02,Italy,Cameroon,1,0,AFF Women's Cup,Bakershire,Portugal,False,2024
1990-10-03,Bhutan,Tonga,1,0,FIFA World Cup qualification,Lake Jasminestad,Cyprus,False,2019
1990-10-03,Taiwan,Japan,1,3,Asian Games,Beijing,China PR,True,1990
1990-10-03,North Korea,Hong Kong,11,0,Asian Games,Beijing,China PR,True,1990
1990-10-03,China PR,South Korea,8,0,Asian Games,Beijing,China PR,False,1990
1990-10-04,Nicaragua,China PR,1,0,OFC Nations Cup,Lisaborough,Turkey,False,2014
1990-10-04,Libya,Latvia,1,1,FIFA World Cup,New Brenda,Azerbaijan,True,2019
1990-10-04,Czech Republic,Curaçao,0,0,CONCACAF Championship qualification,West Danielfurt,Bhutan,False,2014
1990-10-04,Laos,Taiwan,0,4,CONCACAF Gold Cup qualification,Hernandezside,India,True,2015
1990-10-06,Hong Kong,South Korea,0,1,Asian Games,Beijing,China PR,True,1990
1990-10-06,Vietnam,Isle of Man,0,0,African Cup of Nations qualification,Kayleeville,Portugal,True,2019
1990-10-06,China PR,Taiwan,1,0,Asian Games,Beijing,China PR,False,1990
1990-10-06,Italy,Denmark,1,1,UEFA Euro qualification,Oristano,Italy,False,1990
1990-10-06,Japan,North Korea,1,1,Asian Games,Beijing,China PR,True,1990
1990-10-07,Kyrgyzstan,Northern Ireland,1,1,WAFU Zone A Cup,Ronaldmouth,Portugal,False,2016
1990-10-07,Republic of Ireland,Northern Ireland,4,0,UEFA Euro qualification,Dublin,Republic of Ireland,False,1990
1990-10-07,Ukraine,Chad,4,1,AFC Olympic Qualifying Tournament,Harrisonshire,Albania,False,1994
1990-10-07,Gambia,Puerto Rico,0,0,CONCACAF Championship qualification,New Theresamouth,United States,False,2023
1990-10-08,Brazil,Argentina,1,0,EAFF E-1 Championship,Jenniferside,Israel,False,2022
1990-10-08,Croatia,France,1,0,Friendly,North Todd,Serbia,False,2024
1990-10-08,Gambia,Zimbabwe,1,1,FIFA World Cup qualification,Gavinborough,Fiji,False,2024
1990-10-08,Thailand,Iraq,1,1,FIFA World Cup qualification,Christophermouth,Bosnia and Herzegovina,True,2011
1990-10-09,Denmark,Timor-Leste,1,1,Friendly,North Davidtown,Suriname,False,2024
1990-10-10,United States Virgin Islands,Cameroon,6,1,Friendly,New William,Northern Ireland,False,2021
1990-10-10,Pakistan,Western Isles,1,1,CAF Olympic Qualifying Tournament,Caseybury,Slovakia,False,2009
1990-10-10,Cook Islands,Northern Mariana Islands,1,1,OFC Championship,Jefferyport,Mozambique,True,2012
1990-10-12,Equatorial Guinea,Dominica,1,3,Algarve Cup,East Brian,Nepal,False,2008
1990-10-13,Bolivia,Nicaragua,2,1,CONCACAF Championship qualification,Morrisfurt,Mauritius,False,2015
1990-10-13,Belgium,Finland,1,0,UEFA Euro qualification,Brussels,Belgium,False,1990
1990-10-14,Hungary,Germany,0,4,UEFA Euro qualification,Sopron,Hungary,False,1990
1990-10-14,Bulgaria,Czechoslovakia,2,3,UEFA Euro qualification,Bulgaria,Bulgaria,False,1990
1990-10-14,Bahamas,North Macedonia,0,1,African Cup of Nations,Arroyoberg,Portugal,True,2011
1990-10-14,Sweden,France,4,1,UEFA Euro qualification,Mariestad,Sweden,False,1990
1990-10-15,Solomon Islands,Costa Rica,1,1,UEFA Euro,Amandaberg,Northern Mariana Islands,False,2021
1990-10-16,Jordan,Djibouti,1,2,FIFA World Cup,Lake Melissabury,Thailand,False,2013
1990-10-18,Cambodia,China PR,6,1,Cyprus Cup,Schmidtstad,Turkey,True,2011
1990-10-19,Uzbekistan,Burkina Faso,1,1,Southeast Asian Games,Katherinefort,Guam,False,2023
1990-10-19,Tanzania,Egypt,0,0,Copa América,Port Dustin,Martinique,True,2017
1990-10-20,Egypt,Finland,0,3,Valais Women's Cup,Lake Emilyhaven,Réunion,False,2014
1990-10-20,Syria,Nepal,1,0,FIFA World Cup qualification,West Robertbury,New Zealand,False,2021
1990-10-21,Spain,Italy,0,0,UEFA Euro qualification,Cartagena,Spain,False,1990
1990-10-22,Fiji,Netherlands,0,1,FIFA World Cup qualification,Parkstown,Turkey,True,2015
1990-10-22,China PR,Nigeria,4,0,CONCACAF Olympic Qualifying Tournament qualification,South Marioville,Trinidad and Tobago,True,2002
1990-10-22,Mali,Malaysia,0,0,FIFA World Cup qualification,West Christinefort,Malawi,False,1993
1990-10-22,Haiti,Montenegro,0,1,CONCACAF Championship qualification,Coreyview,Lithuania,False,2021
1990-10-23,Haiti,Northern Mariana Islands,0,2,UEFA Nations League,East Diane,Mexico,False,2021
1990-10-24,Mozambique,Maldives,1,0,CONCACAF Gold Cup qualification,West Katrinaside,Togo,False,2021
1990-10-25,Barbados,Japan,0,0,Southeast Asian Games,Whiteheadchester,Puerto Rico,False,1996
1990-10-27,Ethiopia,Latvia,3,1,AFC Asian Cup,New Andreatown,Spain,True,2015
1990-10-29,China PR,Philippines,7,4,WAFF Championship,South Wesleytown,England,True,2024
1990-11-01,Estonia,Kazakhstan,1,0,WAFU Zone A Cup,Port Shelly,Australia,True,2002
1990-11-02,Ivory Coast,El Salvador,0,4,International Tournament,Lake Ruthborough,South Africa,False,2023
1990-11-03,Sri Lanka,Slovenia,2,8,OFC Championship,Mckinneychester,Malta,False,2014
1990-11-03,Guatemala,Germany,1,0,WAFF Championship,Webermouth,Jordan,False,1995
1990-11-03,Colombia,Slovakia,0,4,Friendly,Drakemouth,Uganda,False,2024
1990-11-04,Eritrea,Lithuania,7,1,CONCACAF Championship qualification,North Richard,Malta,False,2013
1990-11-05,Malaysia,Saint Kitts and Nevis,0,1,EAFF East Asian Cup,Jilltown,Moldova,False,2011
1990-11-05,Mali,New Caledonia,1,5,EAFF East Asian Cup,Poolechester,Trinidad and Tobago,False,1997
1990-11-05,Netherlands,North Korea,1,1,VisitMalta Women's Trophy,East Kathyfort,Georgia,False,2022
1990-11-05,Philippines,Guam,1,1,Pacific Games,South Tammy,Laos,True,2009
1990-11-05,New Zealand,Scotland,0,1,CONCACAF Gold Cup qualification,East Joseph,Namibia,False,2019
1990-11-06,Fiji,Slovakia,0,0,Friendly,North Whitney,Uganda,False,2021
1990-11-06,Seychelles,Australia,1,3,CONCACAF Gold Cup qualification,Pattonhaven,Portugal,True,2014
1990-11-07,Hong Kong,Albania,0,1,WAFF Championship,New Tammy,Uzbekistan,True,2024
1990-11-07,Puerto Rico,Nigeria,4,1,WAFF Championship,Silvabury,Isle of Wight,False,2023
1990-11-07,Curaçao,Taiwan,0,0,UEFA Euro qualification,Ryanfurt,El Salvador,False,2021
1990-11-07,Sudan,Latvia,1,1,Southeast Asian Games,Christinamouth,Portugal,False,2022
1990-11-09,Japan,Japan,1,0,Yongchuan International Tournament,West Veronica,France,False,2008
1990-11-10,Thailand,United States,0,3,Arab Cup,Port Garrett,Wales,True,1999
1990-11-10,Jordan,Trinidad and Tobago,2,2,Central American and Caribbean Games,Knappton,France,False,2022
1990-11-10,Philippines,Colombia,1,1,UEFA Nations League,Rebeccamouth,Philippines,False,2023
1990-11-11,Germany,Netherlands,0,0,FIFA World Cup qualification,South Matthew,Anguilla,False,2022
1990-11-12,Malaysia,Uzbekistan,4,1,CONCACAF Championship qualification,North Margaret,Fiji,False,2023
1990-11-12,Hungary,Mali,1,1,CAF Olympic Qualifying Tournament,West Shelby,Dominican Republic,False,2022
1990-11-14,Guatemala,Scotland,0,1,AFC Championship,East Victoriabury,England,True,2019
1990-11-14,Norway,Hungary,2,1,UEFA Euro qualification,Kristiansand,Norway,False,1990
1990-11-14,Myanmar,South Korea,0,2,AFC Asian Cup,East Aprilbury,Portugal,True,2023
1990-11-14,Uganda,England,2,0,UEFA Euro qualification,West Bonniemouth,England,False,2022
1990-11-14,Azerbaijan,Philippines,6,1,Gold Cup India,Sullivanfurt,Isle of Man,True,2019
1990-11-15,Kiribati,Namibia,1,1,CONCACAF Gold Cup qualification,Lake Angelahaven,Cyprus,False,2016
1990-11-16,Venezuela,North Korea,1,0,Friendly,Meganborough,Saint Kitts and Nevis,False,2024
1990-11-16,Mali,Slovakia,1,1,AFC Olympic Qualifying Tournament,South Michael,Norway,True,2013
1990-11-17,Denmark,Benin,1,1,Algarve Cup,Stoneville,Belarus,False,2016
1990-11-17,Burundi,Burundi,1,2,Friendly,Jessicaland,Scotland,True,2015
1990-11-17,Benin,Nepal,4,1,African Cup of Nations qualification,West Nicole,Senegal,True,2011
1990-11-17,Taiwan,Palestine,0,1,Southeast Asian Games,Dawnville,Belarus,True,2007
1990-11-17,Denmark,Venezuela,1,4,CONCACAF Gold Cup qualification,Annahaven,Myanmar,False,1994
1990-11-18,Croatia,Sweden,1,0,UEFA Euro qualification,Marshallfurt,Cyprus,False,2023
1990-11-18,Sweden,Italy,1,1,UEFA Euro qualification,Malmö,Sweden,False,1990
1990-11-19,Netherlands,Italy,0,5,CONCACAF Pre-Olympic Tournament,Rosebury,Uzbekistan,False,2010
1990-11-20,Cayman Islands,Laos,0,1,CONCACAF Gold Cup qualification,New Carlstad,Shetland,False,1999
1990-11-21,Belarus,Chad,1,0,SAFF Women's Friendly Tournament,Kevinshire,Greece,False,2022
1990-11-21,Scotland,Kazakhstan,0,0,Friendly,West Amandamouth,Bulgaria,False,2024
1990-11-23,Bahrain,Germany,1,1,Baltic Cup,Port Ronaldside,Japan,False,2021
1990-11-24,Canada,Spain,1,1,UEFA Euro qualification,West Thomas,Costa Rica,False,2011
1990-11-24,Denmark,Netherlands,0,0,UEFA Euro qualification,Vejle,Denmark,False,1990
1990-11-25,England,Germany,1,4,UEFA Euro qualification,Wycombe,England,False,1990
1990-11-25,Hungary,Norway,0,2,UEFA Euro qualification,Budapest,Hungary,False,1990
1990-11-26,South Korea,Nicaragua,3,1,Algarve Cup,Wrightton,Ivory Coast,True,2022
1990-11-27,Laos,Israel,0,2,OFC Nations Cup qualification,New Stephanie,Vietnam,False,2019
1990-11-29,Georgia,Croatia,0,11,WAFU Zone B Cup,West Eric,Philippines,False,2019
1990-11-29,Armenia,Namibia,0,6,AFC Olympic Qualifying Tournament,Weavertown,Fiji,True,2014
1990-11-29,Lebanon,Malaysia,1,0,Friendly,Wesleyhaven,Egypt,False,2019
1990-11-29,Australia,Iraq,1,1,FIFA World Cup qualification,Port Donaldport,Congo,False,2023
1990-12-01,Nigeria,Estonia,1,0,Women's Revelations Cup,Ryanborough,Finland,False,2014
1990-12-02,Myanmar,Mauritius,1,0,Southeast Asian Games,Ryanberg,Tajikistan,False,2019
1990-12-02,Isle of Man,Greece,1,1,FIFA World Cup qualification,Dominguezview,Portugal,False,2017
1990-12-02,Honduras,Singapore,2,1,Tournoi de France,Julieshire,Aruba,False,1998
1990-12-02,Equatorial Guinea,Mexico,5,0,African Cup of Nations qualification,Lake Stevenchester,Israel,True,2023
1990-12-02,Curacao,Gabon,2,1,Olympic Games,Salazarmouth,Eritrea,True,2017
1990-12-03,Republic of Ireland,Myanmar,0,0,Arab Championship,Russellville,Bangladesh,True,2019
1990-12-03,Malawi,Moldova,1,1,CONCACAF Gold Cup qualification,Shahfort,United States,False,2015
1990-12-03,United States,Japan,1,1,FIFA World Cup qualification,Lake Michellebury,Faroe Islands,False,2022
1990-12-04,Jordan,Netherlands,1,0,CONCACAF Championship qualification,Port Michael,England,True,2022
