date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,year
1977-11-14,Taiwan,Seychelles,2,3,EAFF E-1 Championship qualification,New Kevinfort,Bosnia and Herzegovina,True,2022
1977-11-15,Chile,Australia,0,3,SheBelieves Cup,Matthewshaven,Portugal,False,2009
1977-11-15,China PR,South Korea,0,2,African Championship qualification,Ramosside,Puerto Rico,False,2019
1977-11-16,Saint Lucia,Republic of Ireland,0,1,Asian Games,East Lori,Canada,False,2023
1977-11-16,Costa Rica,Sweden,1,0,UEFA Euro qualification,Johnsonfurt,Turkey,False,2022
1977-11-17,Bulgaria,Senegal,1,3,FIFA World Cup qualification,Port Carlaside,Honduras,False,2008
1977-11-18,Colombia,Taiwan,2,0,Baltic Cup,West Jasminechester,Cuba,True,2020
1977-11-19,Nicaragua,Luxembourg,1,4,Pan American Games,South Kyle,Bosnia and Herzegovina,True,2019
1977-11-21,Philippines,Gabon,0,3,AFC Asian Cup qualification,Port Ashleeland,Spain,False,2018
1977-11-23,Philippines,Trinidad and Tobago,2,0,Asian Games,Olsenmouth,Zambia,True,2022
1977-11-24,New Zealand,Isle of Man,0,1,FIFA World Cup qualification,Christineberg,Croatia,True,2007
1977-11-24,Italy,Bolivia,1,1,Baltic Cup,South Tonya,Cape Verde,False,2023
1977-11-25,Mongolia,Trinidad and Tobago,0,5,Istria Cup,Arnoldport,Portugal,False,2019
1977-11-26,Costa Rica,Namibia,1,1,FIFA World Cup qualification,Simmonstown,Philippines,False,2024
1977-11-28,Czech Republic,Ethiopia,1,5,FIFA World Cup qualification,Kennethfurt,Turks and Caicos Islands,False,2019
1977-11-29,Mexico,Guam,1,0,Goodwill Games,West Lisaport,Bulgaria,False,2019
1977-11-29,Nigeria,Bhutan,0,5,Asian Games,Port Melissa,Dominican Republic,False,2022
1977-11-30,Afghanistan,Brazil,1,0,International Tournament,Lake Javiermouth,Vietnam,False,2014
1977-11-30,Timor-Leste,Tunisia,5,1,EAFF Championship,West Christinestad,Myanmar,False,2019
1977-12-01,Nigeria,South Korea,0,0,COSAFA Championship,North Christopher,Fiji,True,2019
1977-12-01,Isle of Man,Venezuela,0,1,African Cup of Nations qualification,East Dawn,Curacao,True,2012
1977-12-02,Costa Rica,Tonga,2,5,Aphrodite Cup,Guerrerofort,New Zealand,True,2019
1977-12-02,Suriname,Jamaica,3,0,OFC Olympic Qualifying Tournament,Edwardshaven,Nigeria,False,2022
1977-12-03,Japan,Comoros,0,5,FIFA World Cup qualification,New Kurt,Republic of Ireland,True,2019
1977-12-03,Australia,Japan,0,0,FIFA World Cup qualification,Lake Laurenview,Cameroon,False,2022
1977-12-03,Georgia,Canada,0,0,African Cup of Nations,North Garyport,Belarus,True,2019
1977-12-03,Jamaica,Bangladesh,2,0,FIFA World Cup qualification,Port Albertchester,Turkey,True,2011
1977-12-03,North Macedonia,Antigua and Barbuda,0,1,FIFA World Cup qualification,Angelaborough,Ukraine,False,2023
1977-12-04,Trinidad and Tobago,Macau,0,1,CONCACAF Championship qualification,Walkerberg,New Zealand,False,2019
1977-12-04,Guatemala,New Zealand,0,1,Friendly,East Austinshire,United States Virgin Islands,True,2018
1977-12-07,Botswana,Russia,1,0,CECAFA Championship,Port Sarah,Morocco,False,2001
1977-12-08,New Caledonia,North Korea,0,4,UEFA Euro qualification,Wuton,Dominican Republic,False,2019
1977-12-08,Italy,Ynys Môn,0,3,African Championship,Wendyberg,South Africa,True,2024
1977-12-09,Japan,Canada,10,1,Arnold Clark Cup,Mistyshire,Germany,True,2023
1977-12-10,New Zealand,Italy,0,2,Asian Games,West Georgeport,Czech Republic,False,2019
1977-12-11,Canada,Nepal,0,1,Pacific Games,Scottstad,Guernsey,True,2022
1977-12-11,Bangladesh,Peru,0,4,FIFA World Cup qualification,Smithchester,Trinidad and Tobago,True,2009
1977-12-13,Tunisia,Italy,0,0,FIFA World Cup qualification,Sanfordland,United Arab Emirates,False,2019
1977-12-13,Switzerland,Ivory Coast,0,0,Aphrodite Cup,Edwardsbury,Sierra Leone,False,2018
1977-12-15,Myanmar,Wales,0,0,CONCACAF Championship qualification,Alexandraview,Canada,False,2018
1977-12-16,Ecuador,Portugal,1,1,EAFF Championship,North Lisa,Costa Rica,True,2019
1977-12-16,Ukraine,Mozambique,4,5,African Championship,Port Lorettafort,Japan,True,2022
1977-12-17,North Korea,Lithuania,1,1,African Cup of Nations qualification,Port Norman,Taiwan,True,2022
1977-12-17,Martinique,Canada,0,0,AFC Olympic qualification,Douglasbury,South Africa,True,2020
1977-12-17,Laos,Germany,1,0,UEFA Nations League,Whitakerport,Greece,True,2023
1977-12-18,Paraguay,Antigua and Barbuda,1,0,African Championship qualification,South Emilyton,Germany,True,2018
1977-12-18,Western Isles,El Salvador,1,10,Friendly,Ruizside,Saudi Arabia,False,2022
1977-12-18,Tanzania,Timor-Leste,0,6,UEFA Euro,New Ruthberg,Finland,False,2024
1977-12-18,Laos,Australia,0,2,FIFA World Cup qualification,Sharpshire,Myanmar,False,2019
1977-12-19,Myanmar,Algeria,8,0,Arab Cup,Berrybury,Ivory Coast,False,2022
1977-12-19,Russia,South Korea,0,4,FIFA World Cup qualification,North Carmen,Trinidad and Tobago,True,2020
1977-12-22,Martinique,Australia,0,4,CONCACAF Olympic Qualifying Tournament,Clarkchester,Guatemala,True,2024
1977-12-24,Montenegro,Philippines,2,3,OFC Nations Cup,West Wendy,Ecuador,False,2022
1977-12-25,Denmark,India,0,0,CONCACAF Championship qualification,Port Kathrynside,Luxembourg,False,2022
1977-12-25,Nepal,United Arab Emirates,1,2,Cup of Nations,Richardstad,Cyprus,True,2012
1977-12-25,England,Dominican Republic,0,3,Tournoi de France,Brownshire,North Macedonia,False,2022
1977-12-26,Senegal,Nigeria,0,1,African Cup of Nations qualification,West Coreyland,Estonia,False,1990
1977-12-26,Kazakhstan,Argentina,0,5,Istria Cup,East Edward,Russia,True,2018
1977-12-27,Åland,Lithuania,0,0,FIFA World Cup qualification,New Robert,Saint Lucia,True,2010
1977-12-27,Albania,Palestine,0,1,Algarve Cup,East Hannahtown,Spain,False,2020
1977-12-27,Scotland,Tonga,1,0,Pan American Games,South Jeremytown,Netherlands,False,2019
1977-12-27,Wales,Vietnam,0,0,Copa América,North Mark,Turkey,True,2024
1977-12-27,Chile,Poland,1,3,Island Games,East Larryland,South Africa,False,2019
1977-12-27,Botswana,Philippines,0,1,FIFA World Cup qualification,East Leah,Montenegro,False,2001
1977-12-28,China PR,Croatia,2,0,OFC Nations Cup qualification,Port Eric,Nicaragua,False,2000
1977-12-29,Hong Kong,Palestine,1,4,CONCACAF Olympic Qualifying Tournament,South Kellichester,South Korea,True,2005
1977-12-31,Estonia,Bosnia and Herzegovina,0,1,CONCACAF Championship qualification,New Carolynburgh,Nepal,True,2019
1977-12-31,Poland,Russia,1,4,Friendly,Lake Tarachester,Netherlands,False,2019
1977-12-31,Kosovo,Solomon Islands,1,1,FIFA World Cup qualification,North Mason,Canada,False,2022
1978-01-01,Egypt,Canada,0,1,AFC Olympic qualification,West Gregory,South Africa,True,2009
1978-01-01,Ivory Coast,Mozambique,1,0,African Cup of Nations qualification,Sullivanborough,United States,False,2016
1978-01-02,Malta,Republic of Ireland,1,2,CONCACAF Championship qualification,Jonathanborough,South Africa,True,2023
1978-01-02,Myanmar,Suriname,0,1,FIFA World Cup qualification,Lake Scott,Brazil,False,2023
1978-01-03,Fiji,Philippines,0,0,Friendly,Christinachester,Poland,True,2020
1978-01-03,Mexico,Egypt,1,1,FIFA World Cup qualification,Jennyfurt,Kenya,False,2024
1978-01-04,Guatemala,Poland,1,0,Friendly,Meganborough,Luxembourg,False,2024
1978-01-04,Poland,Norway,1,1,AFC Asian Cup qualification,Ryanborough,Finland,False,2019
1978-01-05,Peru,Syria,3,1,WAFU Zone A Cup,Port Faithbury,Saint Kitts and Nevis,True,2003
1978-01-06,Argentina,Mexico,0,0,FIFA World Cup qualification,Michaelfort,Jordan,False,2022
1978-01-06,Tonga,India,0,1,Pacific Games,Parkstown,Nicaragua,False,2020
1978-01-07,Austria,Thailand,1,0,Tournoi de France,Prattside,Bahrain,True,2019
1978-01-07,Slovenia,Russia,4,1,Four Nations Tournament,South Kristachester,Serbia,True,2018
1978-01-07,China PR,Azerbaijan,4,0,International Tournament,Williamsport,Thailand,True,2022
1978-01-07,Eswatini,Panama,0,4,CONCACAF Championship qualification,Johnsonport,Chile,True,2003
1978-01-07,France,Chile,1,0,SheBelieves Cup,West Amandamouth,Denmark,False,2023
1978-01-08,Gotland,Scotland,3,1,CECAFA Championship,New Jacobfort,Canada,True,2012
1978-01-08,Czech Republic,Syria,1,1,Yongchuan International Tournament,Johnstonchester,Taiwan,False,2022
1978-01-09,Grenada,Scotland,1,0,FIFA World Cup qualification,Michaelfurt,Jamaica,True,2020
1978-01-09,Wales,England,1,4,Pacific Games,East Susanchester,Germany,False,2024
1978-01-09,Macau,Trinidad and Tobago,0,1,CONCACAF Championship qualification,Marcusville,Belgium,True,2024
1978-01-10,Moldova,Eswatini,3,0,FIFA Women's Invitation Tournament,Rosebury,China PR,True,2014
1978-01-11,Norway,Nepal,0,4,SAFF Championship,Susanview,Palestine,True,2018
1978-01-11,Costa Rica,Lithuania,0,2,Southeast Asian Games,Lake Gary,Nigeria,False,2018
1978-01-11,China PR,Sweden,0,1,African Cup of Nations,Lake Scott,Sweden,False,2023
1978-01-12,Nigeria,Fiji,0,5,Pacific Games,Cynthiafurt,Gibraltar,True,2024
1978-01-12,United States,Martinique,1,0,CONCACAF Championship qualification,Caseybury,Gabon,False,2008
1978-01-13,Mali,Lithuania,0,2,Island Games,Port Tiffanymouth,India,True,2019
1978-01-13,Haiti,Mexico,0,1,Friendly,Port Chadstad,Brazil,False,2019
1978-01-14,Faroe Islands,Germany,0,0,FIFA World Cup qualification,New Stephanie,Spain,True,2022
1978-01-15,Nigeria,Lebanon,1,0,CONCACAF Championship qualification,East Barbara,New Zealand,True,2007
1978-01-16,Japan,Tunisia,0,2,FIFA World Cup qualification,Anneshire,Zambia,False,2024
1978-01-16,Gambia,Faroe Islands,0,5,FIFA World Cup qualification,East Alicia,New Zealand,True,2020
1978-01-16,Nepal,South Africa,0,0,Olympic Games,Kristinton,Sierra Leone,True,2011
1978-01-17,Cape Verde,Turks and Caicos Islands,0,2,CONCACAF Championship qualification,Mckinneychester,Turkey,False,2007
1978-01-18,United States,Russia,1,1,UEFA Nations League,Jamesberg,South Africa,False,2019
1978-01-18,Japan,Honduras,1,1,COSAFA Championship,Smithchester,Montenegro,True,2012
1978-01-19,England,Cameroon,0,0,UEFA Euro qualification,Jessicaport,Nicaragua,False,2020
1978-01-20,Austria,Curaçao,0,0,South Asian Games,Port Meaganfort,South Korea,False,2018
1978-01-21,China PR,Canada,1,0,FIFA World Cup qualification,Garciaton,Russia,True,2022
1978-01-21,Ynys Môn,India,1,1,FIFA World Cup qualification,Alejandrofort,El Salvador,False,2022
1978-01-23,Italy,Albania,1,1,FIFA World Cup qualification,Lake Kristaton,Ethiopia,False,2022
1978-01-23,Bangladesh,Libya,0,1,African Cup of Nations,Baxterport,Italy,False,2012
1978-01-23,Romania,Belgium,1,5,EAFF Championship,West Rebeccabury,Rwanda,True,2019
1978-01-24,Pakistan,Mexico,0,5,FIFA World Cup qualification,Jamesborough,South Korea,False,2024
1978-01-24,Jamaica,Australia,0,0,FIFA World Cup qualification,North Michele,Spain,True,2007
1978-01-25,Nicaragua,Antigua and Barbuda,0,0,CAF Olympic Qualifying Tournament,Port Nathanborough,Romania,False,2016
1978-01-26,Zimbabwe,Laos,0,1,FIFA World Cup qualification,Stoneville,Costa Rica,False,2022
1978-01-26,Faroe Islands,Nigeria,0,5,FIFA Women's Invitation Tournament,East Deborahland,Northern Ireland,True,2022
1978-01-27,England,Finland,1,5,UEFA Euro,New Tammy,Cyprus,True,2019
1978-01-28,Canada,Jordan,1,6,FIFA World Cup qualification,Petersonmouth,Canada,False,2022
1978-01-29,Italy,Anguilla,8,0,Island Games,Hudsonstad,Isle of Wight,True,2019
1978-01-29,Armenia,Northern Ireland,1,0,AFC Olympic Qualifying Tournament,North Haley,United States,True,2018
1978-01-30,Chile,Belgium,0,1,Friendly,South Donald,Germany,False,2023
1978-02-01,Samoa,Jamaica,10,1,FIFA World Cup qualification,Isaacbury,Tunisia,False,2022
1978-02-01,Algeria,Finland,10,0,EAFF East Asian Cup,Harrellstad,Germany,True,2019
1978-02-01,Mexico,Mali,0,5,Copa América,Wayneton,Portugal,True,2018
1978-02-02,Egypt,Republic of Ireland,0,0,FIFA World Cup qualification,Kellyport,Uganda,True,2020
1978-02-03,Mexico,New Zealand,0,2,AFF Championship,East Anneberg,Bulgaria,True,2022
1978-02-03,Senegal,Thailand,0,1,African Championship qualification,Port Andrewfort,Belize,True,1997
1978-02-03,Cuba,Mexico,0,0,African Cup of Nations qualification,East Victoriabury,China PR,False,2020
1978-02-03,Mali,Jamaica,3,5,AFF Women's Cup,Isaacborough,Peru,False,2024
1978-02-06,England,Vanuatu,0,4,Copa América,Poolechester,Zambia,False,2020
1978-02-06,Guernsey,Honduras,0,0,Friendly,South Patrickport,Montenegro,False,2024
1978-02-06,Czech Republic,Indonesia,1,1,FIFA World Cup qualification,Pollardstad,New Zealand,False,2022
1978-02-06,Burundi,Norway,1,1,AFC Asian Cup qualification,Toddside,South Africa,False,2019
1978-02-06,Norway,Benin,0,0,Tournament of Nations,Port Christophertown,Vietnam,False,2018
1978-02-07,Malawi,Chile,0,0,FIFA World Cup qualification,West April,Bosnia and Herzegovina,True,2022
1978-02-07,Suriname,Indonesia,0,0,FIFA World Cup,South Carolhaven,Bulgaria,True,2022
1978-02-08,Slovakia,Burundi,5,6,FIFA World Cup qualification,South Tammy,New Zealand,False,2008
1978-02-09,China PR,New Caledonia,5,0,UEFA Nations League,Clarkfort,Croatia,False,2023
1978-02-10,Saudi Arabia,Spain,0,5,Copa América,Connorside,Belarus,False,2020
1978-02-13,Montenegro,China PR,1,0,Friendly,East Kathleenport,South Africa,False,2021
1978-02-13,Greece,Fiji,4,1,AFC Olympic Qualifying Tournament,North Richard,Nepal,True,2019
1978-02-14,Hitra,Iceland,1,0,CONCACAF Championship qualification,East Julieside,Estonia,False,2023
1978-02-14,Croatia,Mexico,1,4,FIFA World Cup qualification,Parkerburgh,Israel,True,2022
1978-02-14,Grenada,Faroe Islands,0,3,Island Games,Port Courtneyview,Laos,True,2012
1978-02-14,Indonesia,New Zealand,0,1,CONCACAF Championship qualification,East Margaret,Turkey,True,2019
1978-02-14,Nigeria,Switzerland,2,0,FIFA World Cup qualification,East Ryanberg,Costa Rica,False,1995
1978-02-15,North Korea,Colombia,1,1,CONCACAF Gold Cup qualification,Rebeccamouth,Cyprus,False,2021
1978-02-15,Indonesia,Norway,1,0,African Championship,Davisfort,South Africa,False,2016
1978-02-17,Costa Rica,Chile,1,4,African Championship qualification,Deborahport,Latvia,False,2024
1978-02-18,Italy,Hong Kong,0,2,SAFF Championship,North Julieberg,South Africa,True,2022
1978-02-19,Italy,Belgium,1,0,AFC Championship,Lisamouth,South Africa,False,2024
1978-02-20,Malaysia,Slovakia,0,1,Algarve Cup,North Whitney,Cyprus,True,2019
1978-02-21,Faroe Islands,South Korea,1,0,FIFA World Cup qualification,Port Davidbury,Moldova,False,2020
1978-02-23,Trinidad and Tobago,Guatemala,1,4,AFC Olympic Qualifying Tournament,East Joseph,Lesotho,False,2024
1978-02-25,Dominican Republic,Mozambique,4,1,African Championship qualification,Lake Stanley,Ukraine,False,2019
1978-02-25,Gibraltar,Italy,0,5,African Cup of Nations,Alicefurt,Turkey,False,2002
1978-02-26,Italy,Hong Kong,0,0,Indian Ocean Island Games,South Stephanie,Zambia,True,2024
1978-02-26,Cayman Islands,Italy,1,0,FIFA World Cup qualification,East Diane,Turkey,False,2022
1978-02-26,Anguilla,Argentina,0,4,African Cup of Nations,Robinsonhaven,Colombia,False,2007
1978-02-27,Lebanon,Ethiopia,0,1,CECAFA Championship,Vincentbury,Spain,True,2023
1978-02-28,Italy,Mongolia,1,1,FIFA World Cup qualification,Cherylbury,South Africa,False,2020
1978-02-28,Italy,India,0,4,Cyprus Cup,Jessicaberg,Philippines,True,2018
1978-03-01,Norway,Spain,4,4,Copa América,West Thomas,Vietnam,False,2022
1978-03-01,Uzbekistan,North Korea,2,1,Pacific Games,Robertatown,Mexico,False,2011
1978-03-02,Paraguay,South Africa,1,0,African Championship qualification,North Todd,Germany,False,2022
1978-03-02,Ukraine,Mexico,2,0,FIFA World Cup qualification,East Reneechester,South Africa,True,2020
1978-03-03,Equatorial Guinea,Tunisia,2,0,FIFA World Cup qualification,North Brian,China PR,False,2011
1978-03-04,France,Guatemala,0,0,Finalissima,South Daniel,Canada,False,2022
1978-03-04,Kazakhstan,Iran,1,1,Island Games,North Michael,Northern Ireland,True,2019
1978-03-05,Tunisia,Czech Republic,0,2,Yongchuan International Tournament,Burnsview,Comoros,False,2022
1978-03-05,Spain,Canada,0,1,UEFA Euro qualification,Perezhaven,Mexico,True,2024
1978-03-06,New Zealand,Suriname,0,2,Copa América,North Charlesbury,Tajikistan,False,2023
1978-03-06,Uzbekistan,Hungary,0,0,African Cup of Nations qualification,South Jackville,Northern Ireland,False,2022
1978-03-07,Tanzania,Italy,2,0,Pinatar Cup,North Anna,South Africa,False,2022
1978-03-07,China PR,Aruba,0,5,Asian Games,Lake Haley,Taiwan,False,2023
1978-03-08,Guinea-Bissau,Guinea-Bissau,0,4,CAF Olympic Qualifying Tournament,West Katrinaside,Botswana,True,2024
1978-03-09,Zambia,Latvia,1,2,FIFA World Cup qualification,North Elizabeth,England,False,2022
1978-03-11,Mexico,Turkey,0,0,FIFA World Cup qualification,Brianshire,Nicaragua,False,2021
1978-03-11,Saudi Arabia,Costa Rica,0,0,Inter Games,Jarvisfort,Central African Republic,True,2006
1978-03-13,Laos,Iran,1,1,AFC Asian Cup,Port Caitlinmouth,Wales,True,2023
1978-03-13,Slovenia,Philippines,11,5,CONCACAF Championship qualification,Perezshire,Denmark,True,2018
1978-03-13,Equatorial Guinea,Tunisia,1,1,Pacific Games,Lake Stevenchester,Estonia,True,2019
1978-03-14,Wales,Bonaire,3,0,Algarve Cup,Roweborough,Philippines,True,2022
1978-03-15,Australia,Mexico,1,1,FIFA World Cup qualification,West Madison,China PR,False,2021
1978-03-17,Senegal,Italy,1,2,OFC Nations Cup,Jonesville,Ukraine,True,2022
1978-03-18,Ecuador,Egypt,0,0,African Cup of Nations,Grahamstad,Spain,False,2022
1978-03-18,Austria,Bosnia and Herzegovina,3,4,SAFF Championship,Port Alexandra,Tajikistan,True,2007
1978-03-18,Croatia,Netherlands,1,1,SAFF Women's Friendly Tournament,Port Michael,Germany,False,2011
1978-03-19,Costa Rica,Paraguay,0,0,AFC Olympic Qualifying Tournament,Littleville,Czechoslovakia,False,2023
1978-03-19,Poland,Egypt,0,1,FIFA World Cup qualification,Griffithberg,Mexico,False,2016
1978-03-20,Netherlands,United States,1,1,CAF Olympic Qualifying Tournament,Deannaburgh,Austria,False,2022
1978-03-20,Indonesia,Western Isles,1,0,FIFA World Cup qualification,North Christina,Sierra Leone,True,2022
1978-03-20,Zimbabwe,Aruba,1,5,FIFA World Cup qualification,Craigside,South Africa,False,2023
1978-03-21,China PR,Bhutan,1,0,Cyprus Cup,Port Staceybury,Thailand,True,2015
1978-03-21,Cameroon,United States Virgin Islands,1,1,AFC Olympic Qualifying Tournament,Whiteheadchester,Liberia,False,2022
1978-03-22,Jordan,Vietnam,0,4,Friendly,Bishopberg,Turkey,True,2019
1978-03-22,Argentina,Azerbaijan,1,4,AFC Olympic qualification,Nicholasfurt,Shetland,False,1992
1978-03-24,Italy,Maldives,0,5,Asian Games,North Dominicville,Taiwan,True,2018
1978-03-27,Saint Lucia,Faroe Islands,1,0,Copa América,Patrickport,Mexico,True,2008
1978-03-27,Slovakia,Ivory Coast,1,0,Algarve Cup,Annahaven,Uruguay,False,2019
1978-03-27,Thailand,Finland,0,0,CONCACAF Pre-Olympic Tournament,Deniseberg,Uganda,True,2022
1978-03-27,Bosnia and Herzegovina,Cambodia,0,2,AFC Asian Cup qualification,Kristinside,Jamaica,True,2011
1978-03-28,India,Senegal,0,0,WAFU Zone B Cup,Johnsonchester,Egypt,True,2022
1978-03-29,Czechoslovakia,Belize,1,1,CONCACAF Championship qualification,Lake Angelahaven,North Macedonia,False,2021
1978-03-29,Albania,Papua New Guinea,1,4,FIFA World Cup qualification,East Dawn,New Zealand,False,2023
1978-03-29,Paraguay,Antigua and Barbuda,0,1,FIFA World Cup qualification,West Veronica,United States,False,2022
1978-03-30,Indonesia,Germany,0,5,UEFA Nations League,South Willieview,Mexico,False,2019
1978-03-30,Northern Mariana Islands,Bangladesh,3,1,FIFA World Cup qualification,Burnettstad,South Africa,False,2019
1978-03-31,United States,Samoa,0,0,African Championship qualification,West Jose,Northern Mariana Islands,True,2019
1978-03-31,Chile,Lesotho,1,4,CONCACAF Championship,Port Dustinstad,Italy,False,2022
1978-03-31,Turks and Caicos Islands,South Korea,0,1,African Championship qualification,Port Annette,Taiwan,False,2019
1978-04-01,Laos,Zambia,0,1,Friendly,Brianburgh,Moldova,False,2019
1978-04-01,Cuba,Guatemala,1,1,African Championship qualification,Webermouth,Guernsey,True,2022
1978-04-02,Benin,Taiwan,0,3,Friendly,East Jennifer,Macedonia,False,2023
1978-04-03,Guyana,Mexico,1,0,FIFA World Cup qualification,South Robert,Guatemala,False,2022
1978-04-03,El Salvador,Honduras,1,0,Friendly,Johnsonshire,Puerto Rico,False,2024
